bank_transaction_id,bank_account_id,settlement_id,description,type,amount,currency,posted_at,value_date,status
BANK_009798,ACC_BNP_EUR_02,SETTLE_009798,SETTLEMENT PAYOUT REF SETTLE_009798,CREDIT,2819.87,EUR,2026-01-13 03:42:09,2026-01-13,POSTED
BANK_009799,ACC_WF_USD_03,SETTLE_009799,SETTLEMENT PAYOUT REF SETTLE_009799,CREDIT,3121.12,USD,2026-02-17 03:12:09,2026-02-17,POSTED
BANK_009800,ACC_DB_EUR_01,SETTLE_009800,SETTLEMENT PAYOUT REF SETTLE_009800,CREDIT,79.20,EUR,2026-03-23 07:49:09,2026-03-23,POSTED
BANK_009801,ACC_BNP_EUR_02,SETTLE_009801,SETTLEMENT PAYOUT REF SETTLE_009801,CREDIT,310.40,EUR,2026-02-26 16:13:09,2026-02-26,POSTED
BANK_009802,ACC_RBC_CAD_01,SETTLE_009802,SETTLEMENT PAYOUT REF SETTLE_009802,CREDIT,410.63,CAD,2026-03-07 02:13:10,2026-03-07,POSTED
BANK_009803,ACC_DB_EUR_01,SETTLE_009803,SETTLEMENT PAYOUT REF SETTLE_009803,CREDIT,378.52,EUR,2026-03-26 12:41:32,2026-03-26,POSTED
BANK_009804,ACC_BOA_USD_02,SETTLE_009804,SETTLEMENT PAYOUT REF SETTLE_009804,CREDIT,26.82,USD,2026-03-07 16:32:24,2026-03-07,POSTED
BANK_009805,ACC_BOA_USD_02,SETTLE_009805,SETTLEMENT PAYOUT REF SETTLE_009805,CREDIT,475.98,USD,2026-01-20 11:33:10,2026-01-20,POSTED
BANK_009806,ACC_BARC_GBP_01,SETTLE_009806,SETTLEMENT PAYOUT REF SETTLE_009806,CREDIT,55.82,GBP,2026-03-29 05:29:36,2026-03-29,POSTED
BANK_009808,ACC_DB_EUR_01,SETTLE_009808,SETTLEMENT PAYOUT REF SETTLE_009808,CREDIT,446.54,EUR,2026-03-26 21:17:06,2026-03-26,POSTED
BANK_009809,ACC_HDFC_INR_01,SETTLE_009809,SETTLEMENT PAYOUT REF SETTLE_009809,CREDIT,3914.52,INR,2026-03-31 12:49:39,2026-03-31,POSTED
BANK_009811,ACC_WF_USD_03,SETTLE_009811,SETTLEMENT PAYOUT REF SETTLE_009811,CREDIT,3300.07,USD,2026-01-11 08:17:12,2026-01-11,POSTED
BANK_009812,ACC_BNP_EUR_02,SETTLE_009812,SETTLEMENT PAYOUT REF SETTLE_009812,CREDIT,77.73,EUR,2026-01-10 23:33:21,2026-01-10,POSTED
BANK_009813,ACC_HDFC_INR_01,SETTLE_009813,SETTLEMENT PAYOUT REF SETTLE_009813,CREDIT,4937.01,INR,2026-03-24 13:08:09,2026-03-24,POSTED
BANK_009814,ACC_ICICI_INR_02,SETTLE_009814,SETTLEMENT PAYOUT REF SETTLE_009814,CREDIT,14818.00,INR,2026-01-19 16:26:27,2026-01-19,POSTED
BANK_009815,ACC_BNP_EUR_02,SETTLE_009815,SETTLEMENT PAYOUT REF SETTLE_009815,CREDIT,539.70,EUR,2026-02-28 22:59:36,2026-02-28,POSTED
BANK_009816,ACC_DB_EUR_01,SETTLE_009816,SETTLEMENT PAYOUT REF SETTLE_009816,CREDIT,785.23,EUR,2026-01-28 06:31:21,2026-01-28,POSTED
BANK_009817,ACC_DB_EUR_01,SETTLE_009817,SETTLEMENT PAYOUT REF SETTLE_009817,CREDIT,1641.83,EUR,2026-01-06 21:00:34,2026-01-06,POSTED
BANK_009818,ACC_JPM_USD_01,SETTLE_009818,SETTLEMENT PAYOUT REF SETTLE_009818,CREDIT,40.04,USD,2026-03-24 16:50:56,2026-03-24,POSTED
BANK_009820,ACC_DB_EUR_01,SETTLE_009820,SETTLEMENT PAYOUT REF SETTLE_009820,CREDIT,53.70,EUR,2026-03-19 15:39:10,2026-03-19,POSTED
BANK_009821,ACC_DB_EUR_01,SETTLE_009821,SETTLEMENT PAYOUT REF SETTLE_009821,CREDIT,147.52,EUR,2026-01-06 12:36:52,2026-01-06,POSTED
BANK_009822,ACC_BOA_USD_02,SETTLE_009822,SETTLEMENT PAYOUT REF SETTLE_009822,CREDIT,541.01,USD,2026-01-20 06:04:30,2026-01-20,POSTED
BANK_009823,ACC_DB_EUR_01,SETTLE_009823,SETTLEMENT PAYOUT REF SETTLE_009823,CREDIT,33.96,EUR,2026-02-22 23:10:45,2026-02-22,POSTED
BANK_009824,ACC_HDFC_INR_01,SETTLE_009824,SETTLEMENT PAYOUT REF SETTLE_009824,CREDIT,325.46,INR,2026-04-01 10:56:05,2026-04-01,POSTED
BANK_009825,ACC_BNP_EUR_02,SETTLE_009825,SETTLEMENT PAYOUT REF SETTLE_009825,CREDIT,317.70,EUR,2026-02-08 16:49:31,2026-02-08,POSTED
BANK_009826,ACC_BARC_GBP_01,SETTLE_009826,SETTLEMENT PAYOUT REF SETTLE_009826,CREDIT,634.26,GBP,2026-01-31 12:42:47,2026-01-31,POSTED
BANK_009827,ACC_JPM_USD_01,SETTLE_009827,SETTLEMENT PAYOUT REF SETTLE_009827,CREDIT,42.41,USD,2026-02-17 12:32:43,2026-02-17,POSTED
BANK_009828,ACC_RBC_CAD_01,SETTLE_009828,SETTLEMENT PAYOUT REF SETTLE_009828,CREDIT,44.67,CAD,2026-01-09 19:52:32,2026-01-09,POSTED
BANK_009829,ACC_BNP_EUR_02,SETTLE_009829,SETTLEMENT PAYOUT REF SETTLE_009829,CREDIT,1918.59,EUR,2026-03-10 22:29:19,2026-03-10,POSTED
BANK_009830,ACC_JPM_USD_01,SETTLE_009830,SETTLEMENT PAYOUT REF SETTLE_009830,CREDIT,3041.21,USD,2026-01-23 03:34:32,2026-01-23,POSTED
BANK_009831,ACC_ICICI_INR_02,SETTLE_009831,SETTLEMENT PAYOUT REF SETTLE_009831,CREDIT,4014.02,INR,2026-02-15 04:26:37,2026-02-15,POSTED
BANK_009832,ACC_BNP_EUR_02,SETTLE_009832,SETTLEMENT PAYOUT REF SETTLE_009832,CREDIT,55.45,EUR,2026-03-28 14:21:17,2026-03-28,POSTED
BANK_009833,ACC_RBC_CAD_01,SETTLE_009833,SETTLEMENT PAYOUT REF SETTLE_009833,CREDIT,46.26,CAD,2026-02-01 05:09:56,2026-02-01,POSTED
BANK_009834,ACC_DB_EUR_01,SETTLE_009834,SETTLEMENT PAYOUT REF SETTLE_009834,CREDIT,411.25,EUR,2026-03-23 00:05:17,2026-03-23,POSTED
BANK_009835,ACC_BARC_GBP_01,SETTLE_009835,SETTLEMENT PAYOUT REF SETTLE_009835,CREDIT,573.83,GBP,2026-03-17 12:32:03,2026-03-17,POSTED
BANK_009836,ACC_ICICI_INR_02,SETTLE_009836,SETTLEMENT PAYOUT REF SETTLE_009836,CREDIT,1493.83,INR,2026-01-24 05:10:43,2026-01-24,POSTED
BANK_009837,ACC_HSBC_GBP_02,SETTLE_009837,SETTLEMENT PAYOUT REF SETTLE_009837,CREDIT,336.72,GBP,2026-03-10 00:59:27,2026-03-10,POSTED
BANK_009838,ACC_TD_CAD_02,SETTLE_009838,SETTLEMENT PAYOUT REF SETTLE_009838,CREDIT,70.00,CAD,2026-01-13 19:46:46,2026-01-13,POSTED
BANK_009839,ACC_BARC_GBP_01,SETTLE_009839,SETTLEMENT PAYOUT REF SETTLE_009839,CREDIT,237.74,GBP,2026-02-28 05:40:29,2026-02-28,POSTED
BANK_009840,ACC_DB_EUR_01,SETTLE_009840,SETTLEMENT PAYOUT REF SETTLE_009840,CREDIT,63.97,EUR,2026-03-10 23:00:49,2026-03-10,POSTED
BANK_009841,ACC_WF_USD_03,SETTLE_009841,SETTLEMENT PAYOUT REF SETTLE_009841,CREDIT,18.42,USD,2026-03-29 02:48:22,2026-03-29,POSTED
BANK_009842,ACC_BNP_EUR_02,SETTLE_009842,SETTLEMENT PAYOUT REF SETTLE_009842,CREDIT,53.92,EUR,2026-01-22 10:59:53,2026-01-22,POSTED
BANK_009843,ACC_BNP_EUR_02,SETTLE_009843,SETTLEMENT PAYOUT REF SETTLE_009843,CREDIT,400.31,EUR,2026-01-04 00:02:55,2026-01-04,POSTED
BANK_009844,ACC_DB_EUR_01,SETTLE_009844,SETTLEMENT PAYOUT REF SETTLE_009844,CREDIT,283.62,EUR,2026-02-11 20:07:20,2026-02-11,POSTED
BANK_009845,ACC_HSBC_GBP_02,SETTLE_009845,SETTLEMENT PAYOUT REF SETTLE_009845,CREDIT,590.12,GBP,2026-03-22 22:05:34,2026-03-22,POSTED
BANK_009846,ACC_HDFC_INR_01,SETTLE_009846,SETTLEMENT PAYOUT REF SETTLE_009846,CREDIT,9999.00,INR,2026-03-06 12:03:55,2026-03-06,POSTED
BANK_009847,ACC_BOA_USD_02,SETTLE_009847,SETTLEMENT PAYOUT REF SETTLE_009847,CREDIT,437.83,USD,2026-03-27 21:08:32,2026-03-27,POSTED
BANK_009848,ACC_HDFC_INR_01,SETTLE_009848,SETTLEMENT PAYOUT REF SETTLE_009848,CREDIT,499.00,INR,2026-03-19 17:36:38,2026-03-19,POSTED
BANK_009849_DUP,ACC_JPM_USD_01,SETTLE_009849,SETTLEMENT PAYOUT DUP REF SETTLE_009849,CREDIT,2003.98,USD,2026-01-25 08:30:08,2026-01-25,POSTED
BANK_009849,ACC_WF_USD_03,SETTLE_009849,SETTLEMENT PAYOUT REF SETTLE_009849,CREDIT,2003.98,USD,2026-01-25 08:20:08,2026-01-25,POSTED
BANK_009850,ACC_JPM_USD_01,SETTLE_009850,SETTLEMENT PAYOUT REF SETTLE_009850,CREDIT,25.29,USD,2026-01-17 22:14:50,2026-01-17,POSTED
BANK_009851,ACC_HDFC_INR_01,SETTLE_009851,SETTLEMENT PAYOUT REF SETTLE_009851,CREDIT,3999.00,INR,2026-01-10 05:55:42,2026-01-10,POSTED
BANK_009852,ACC_JPM_USD_01,SETTLE_009852,SETTLEMENT PAYOUT REF SETTLE_009852,CREDIT,4896.02,USD,2026-03-02 16:50:42,2026-03-02,POSTED
BANK_009853,ACC_ICICI_INR_02,SETTLE_009853,SETTLEMENT PAYOUT REF SETTLE_009853,CREDIT,1956.02,INR,2026-01-25 19:14:21,2026-01-25,POSTED
BANK_009854,ACC_BOA_USD_02,SETTLE_009854,SETTLEMENT PAYOUT REF SETTLE_009854,CREDIT,1345.98,USD,2026-03-07 03:35:40,2026-03-07,POSTED
BANK_009855,ACC_JPM_USD_01,SETTLE_009855,SETTLEMENT PAYOUT REF SETTLE_009855,CREDIT,53.80,USD,2026-04-21 23:46:59,2026-04-21,POSTED
BANK_009856,ACC_ICICI_INR_02,SETTLE_009856,SETTLEMENT PAYOUT REF SETTLE_009856,CREDIT,9999.00,INR,2026-01-17 10:14:14,2026-01-17,POSTED
BANK_009857,ACC_HDFC_INR_01,SETTLE_009857,SETTLEMENT PAYOUT REF SETTLE_009857,CREDIT,491.01,INR,2026-01-30 03:23:06,2026-01-30,POSTED
BANK_009858,ACC_HDFC_INR_01,SETTLE_009858,SETTLEMENT PAYOUT REF SETTLE_009858,CREDIT,2499.00,INR,2026-01-17 11:39:53,2026-01-17,POSTED
BANK_009859,ACC_RBC_CAD_01,SETTLE_009859,SETTLEMENT PAYOUT REF SETTLE_009859,CREDIT,540.97,CAD,2026-03-19 19:04:44,2026-03-19,POSTED
BANK_009860,ACC_DB_EUR_01,SETTLE_009860,SETTLEMENT PAYOUT REF SETTLE_009860,CREDIT,49.05,EUR,2026-03-11 11:32:26,2026-03-11,POSTED
BANK_009861,ACC_BNP_EUR_02,SETTLE_009861,SETTLEMENT PAYOUT REF SETTLE_009861,CREDIT,464.71,EUR,2026-01-06 06:38:53,2026-01-06,POSTED
BANK_009862,ACC_HDFC_INR_01,SETTLE_009862,SETTLEMENT PAYOUT REF SETTLE_009862,CREDIT,293.41,INR,2026-02-28 02:25:39,2026-02-28,POSTED
BANK_009863,ACC_DB_EUR_01,SETTLE_009863,SETTLEMENT PAYOUT REF SETTLE_009863,CREDIT,73.43,EUR,2026-03-16 20:32:21,2026-03-16,POSTED
BANK_009864,ACC_DB_EUR_01,SETTLE_009864,SETTLEMENT PAYOUT REF SETTLE_009864,CREDIT,561.63,EUR,2026-03-16 14:45:37,2026-03-16,POSTED
BANK_009865,ACC_ICICI_INR_02,SETTLE_009865,SETTLEMENT PAYOUT REF SETTLE_009865,CREDIT,15000.00,INR,2026-01-08 06:43:31,2026-01-08,POSTED
BANK_009866,ACC_HSBC_GBP_02,SETTLE_009866,SETTLEMENT PAYOUT REF SETTLE_009866,CREDIT,108.05,GBP,2026-02-17 02:03:10,2026-02-17,POSTED
BANK_009868,ACC_JPM_USD_01,SETTLE_009868,SETTLEMENT PAYOUT REF SETTLE_009868,CREDIT,46.37,USD,2026-01-16 02:12:06,2026-01-16,POSTED
BANK_009869,ACC_DB_EUR_01,SETTLE_009869,SETTLEMENT PAYOUT REF SETTLE_009869,CREDIT,217.52,EUR,2026-02-26 12:03:30,2026-02-26,POSTED
BANK_009870,ACC_BNP_EUR_02,SETTLE_009870,SETTLEMENT PAYOUT REF SETTLE_009870,CREDIT,205.88,EUR,2026-02-19 09:42:19,2026-02-19,POSTED
BANK_009871,ACC_ICICI_INR_02,SETTLE_009871,SETTLEMENT PAYOUT REF SETTLE_009871,CREDIT,299.00,INR,2026-03-21 05:12:03,2026-03-21,POSTED
BANK_009872,ACC_WF_USD_03,SETTLE_009872,SETTLEMENT PAYOUT REF SETTLE_009872,CREDIT,1053.87,USD,2026-02-28 16:44:43,2026-02-28,POSTED
BANK_009873,ACC_ICICI_INR_02,SETTLE_009873,SETTLEMENT PAYOUT REF SETTLE_009873,CREDIT,2467.01,INR,2026-03-30 01:19:17,2026-03-30,POSTED
BANK_009874,ACC_BOA_USD_02,SETTLE_009874,SETTLEMENT PAYOUT REF SETTLE_009874,CREDIT,2477.16,USD,2026-02-02 18:59:54,2026-02-02,POSTED
BANK_009875,ACC_WF_USD_03,SETTLE_009875,SETTLEMENT PAYOUT REF SETTLE_009875,CREDIT,23.89,USD,2026-02-27 10:43:40,2026-02-27,POSTED
BANK_009876,ACC_HSBC_GBP_02,SETTLE_009876,SETTLEMENT PAYOUT REF SETTLE_009876,CREDIT,1986.19,GBP,2026-01-30 02:53:51,2026-01-30,POSTED
BANK_009877,ACC_DB_EUR_01,SETTLE_009877,SETTLEMENT PAYOUT REF SETTLE_009877,CREDIT,165.70,EUR,2026-02-11 09:32:53,2026-02-11,POSTED
BANK_009878,ACC_BOA_USD_02,SETTLE_009878,SETTLEMENT PAYOUT REF SETTLE_009878,CREDIT,672.33,USD,2026-02-18 16:20:18,2026-02-18,POSTED
BANK_009879_DUP,ACC_BNP_EUR_02,SETTLE_009879,SETTLEMENT PAYOUT DUP REF SETTLE_009879,CREDIT,20.60,EUR,2026-04-02 23:07:08,2026-04-02,POSTED
BANK_009879,ACC_BNP_EUR_02,SETTLE_009879,SETTLEMENT PAYOUT REF SETTLE_009879,CREDIT,20.60,EUR,2026-04-02 22:57:08,2026-04-02,POSTED
BANK_009880,ACC_ICICI_INR_02,SETTLE_009880,SETTLEMENT PAYOUT REF SETTLE_009880,CREDIT,999.00,INR,2026-02-22 00:22:05,2026-02-22,POSTED
BANK_009881,ACC_WF_USD_03,SETTLE_009881,SETTLEMENT PAYOUT REF SETTLE_009881,CREDIT,27.64,USD,2026-03-31 19:11:57,2026-03-31,POSTED
BANK_009882,ACC_BNP_EUR_02,SETTLE_009882,SETTLEMENT PAYOUT REF SETTLE_009882,CREDIT,1006.14,EUR,2026-01-05 00:32:21,2026-01-05,POSTED
BANK_009883_DUP,ACC_WF_USD_03,SETTLE_009883,SETTLEMENT PAYOUT DUP REF SETTLE_009883,CREDIT,30.28,USD,2026-01-28 21:54:19,2026-01-28,POSTED
BANK_009883,ACC_BOA_USD_02,SETTLE_009883,SETTLEMENT PAYOUT REF SETTLE_009883,CREDIT,30.28,USD,2026-01-28 21:44:19,2026-01-28,POSTED
BANK_009884,ACC_JPM_USD_01,SETTLE_009884,SETTLEMENT PAYOUT REF SETTLE_009884,CREDIT,282.76,USD,2026-02-01 02:16:16,2026-02-01,POSTED
BANK_009885,ACC_ICICI_INR_02,SETTLE_009885,SETTLEMENT PAYOUT REF SETTLE_009885,CREDIT,9796.02,INR,2026-03-10 08:41:54,2026-03-10,POSTED
BANK_009886,ACC_HDFC_INR_01,SETTLE_009886,SETTLEMENT PAYOUT REF SETTLE_009886,CREDIT,15000.00,INR,2026-02-13 19:24:20,2026-02-13,POSTED
BANK_009887,ACC_ICICI_INR_02,SETTLE_009887,SETTLEMENT PAYOUT REF SETTLE_009887,CREDIT,4999.00,INR,2026-03-25 18:02:01,2026-03-25,POSTED
BANK_009888,ACC_BOA_USD_02,SETTLE_009888,SETTLEMENT PAYOUT REF SETTLE_009888,CREDIT,31.76,USD,2026-01-27 09:43:32,2026-01-27,POSTED
BANK_009889,ACC_JPM_USD_01,SETTLE_009889,SETTLEMENT PAYOUT REF SETTLE_009889,CREDIT,498.75,USD,2026-01-13 14:46:55,2026-01-13,POSTED
BANK_009890,ACC_JPM_USD_01,SETTLE_009890,SETTLEMENT PAYOUT REF SETTLE_009890,CREDIT,514.14,USD,2026-01-20 01:55:33,2026-01-20,POSTED
BANK_009891,ACC_DB_EUR_01,SETTLE_009891,SETTLEMENT PAYOUT REF SETTLE_009891,CREDIT,472.47,EUR,2026-03-27 23:20:57,2026-03-27,POSTED
BANK_009892,ACC_HSBC_GBP_02,SETTLE_009892,SETTLEMENT PAYOUT REF SETTLE_009892,CREDIT,34.18,GBP,2026-03-15 08:06:36,2026-03-15,POSTED
BANK_009893,ACC_BNP_EUR_02,SETTLE_009893,SETTLEMENT PAYOUT REF SETTLE_009893,CREDIT,17.04,EUR,2026-01-04 10:57:12,2026-01-04,POSTED
BANK_009894,ACC_RBC_CAD_01,SETTLE_009894,SETTLEMENT PAYOUT REF SETTLE_009894,CREDIT,60.14,CAD,2026-01-20 15:02:40,2026-01-20,POSTED
BANK_009895,ACC_WF_USD_03,SETTLE_009895,SETTLEMENT PAYOUT REF SETTLE_009895,CREDIT,51.41,USD,2026-02-06 16:00:03,2026-02-06,POSTED
BANK_009899,ACC_BOA_USD_02,SETTLE_009899,SETTLEMENT PAYOUT REF SETTLE_009899,CREDIT,32.01,USD,2026-02-22 02:01:27,2026-02-22,POSTED
BANK_009900,ACC_ICICI_INR_02,SETTLE_009900,SETTLEMENT PAYOUT REF SETTLE_009900,CREDIT,76.90,INR,2026-03-22 08:52:49,2026-03-22,POSTED
BANK_009901,ACC_DB_EUR_01,SETTLE_009901,SETTLEMENT PAYOUT REF SETTLE_009901,CREDIT,275.20,EUR,2026-02-05 17:44:50,2026-02-05,POSTED
BANK_009902,ACC_WF_USD_03,SETTLE_009902,SETTLEMENT PAYOUT REF SETTLE_009902,CREDIT,50.33,USD,2026-02-04 03:14:23,2026-02-04,POSTED
BANK_009903,ACC_JPM_USD_01,SETTLE_009903,SETTLEMENT PAYOUT REF SETTLE_009903,CREDIT,43.34,USD,2026-03-12 12:09:54,2026-03-12,POSTED
BANK_009904,ACC_HSBC_GBP_02,SETTLE_009904,SETTLEMENT PAYOUT REF SETTLE_009904,CREDIT,47.18,GBP,2026-02-19 04:05:36,2026-02-19,POSTED
BANK_009905,ACC_JPM_USD_01,SETTLE_009905,SETTLEMENT PAYOUT REF SETTLE_009905,CREDIT,1751.12,USD,2026-02-06 08:04:15,2026-02-06,POSTED
BANK_009906,ACC_BARC_GBP_01,SETTLE_009906,SETTLEMENT PAYOUT REF SETTLE_009906,CREDIT,42.90,GBP,2026-03-13 01:49:33,2026-03-13,POSTED
BANK_009907,ACC_HSBC_GBP_02,SETTLE_009907,SETTLEMENT PAYOUT REF SETTLE_009907,CREDIT,536.48,GBP,2026-03-24 16:18:24,2026-03-24,POSTED
BANK_009908,ACC_WF_USD_03,SETTLE_009908,SETTLEMENT PAYOUT REF SETTLE_009908,CREDIT,977.25,USD,2026-02-06 18:24:22,2026-02-06,POSTED
BANK_009909,ACC_DB_EUR_01,SETTLE_009909,SETTLEMENT PAYOUT REF SETTLE_009909,CREDIT,96.31,EUR,2026-02-15 15:19:55,2026-02-15,POSTED
BANK_009910,ACC_BOA_USD_02,SETTLE_009910,SETTLEMENT PAYOUT REF SETTLE_009910,CREDIT,56.75,USD,2026-01-16 00:41:57,2026-01-16,POSTED
BANK_009911,ACC_BOA_USD_02,SETTLE_009911,SETTLEMENT PAYOUT REF SETTLE_009911,CREDIT,58.34,USD,2026-02-19 16:29:21,2026-02-19,POSTED
BANK_009912,ACC_TD_CAD_02,SETTLE_009912,SETTLEMENT PAYOUT REF SETTLE_009912,CREDIT,69.42,CAD,2026-04-02 23:34:00,2026-04-02,POSTED
BANK_009913,ACC_BARC_GBP_01,SETTLE_009913,SETTLEMENT PAYOUT REF SETTLE_009913,CREDIT,120.41,GBP,2026-03-29 20:36:40,2026-03-29,POSTED
BANK_009914,ACC_BOA_USD_02,SETTLE_009914,SETTLEMENT PAYOUT REF SETTLE_009914,CREDIT,496.85,USD,2026-01-15 03:16:33,2026-01-15,POSTED
BANK_009915,ACC_DB_EUR_01,SETTLE_009915,SETTLEMENT PAYOUT REF SETTLE_009915,CREDIT,68.58,EUR,2026-03-29 00:07:22,2026-03-29,POSTED
BANK_009916,ACC_DB_EUR_01,SETTLE_009916,SETTLEMENT PAYOUT REF SETTLE_009916,CREDIT,541.40,EUR,2026-03-09 16:36:40,2026-03-09,POSTED
BANK_009917,ACC_RBC_CAD_01,SETTLE_009917,SETTLEMENT PAYOUT REF SETTLE_009917,CREDIT,332.51,CAD,2026-01-22 21:44:22,2026-01-22,POSTED
BANK_009918,ACC_HSBC_GBP_02,SETTLE_009918,SETTLEMENT PAYOUT REF SETTLE_009918,CREDIT,51.15,GBP,2026-01-24 08:49:22,2026-01-24,POSTED
BANK_009919,ACC_HDFC_INR_01,SETTLE_009919,SETTLEMENT PAYOUT REF SETTLE_009919,CREDIT,9999.00,INR,2026-03-01 01:21:45,2026-03-01,POSTED
BANK_009920,ACC_RBC_CAD_01,SETTLE_009920,SETTLEMENT PAYOUT REF SETTLE_009920,CREDIT,452.19,CAD,2026-01-09 22:13:44,2026-01-09,POSTED
BANK_009921,ACC_DB_EUR_01,SETTLE_009921,SETTLEMENT PAYOUT REF SETTLE_009921,CREDIT,40.45,EUR,2026-02-11 22:24:18,2026-02-11,POSTED
BANK_009922,ACC_BNP_EUR_02,SETTLE_009922,SETTLEMENT PAYOUT REF SETTLE_009922,CREDIT,55.88,EUR,2026-03-25 22:18:39,2026-03-25,POSTED
BANK_009923,ACC_RBC_CAD_01,SETTLE_009923,SETTLEMENT PAYOUT REF SETTLE_009923,CREDIT,33.93,CAD,2026-02-01 19:36:55,2026-02-01,POSTED
BANK_009924,ACC_DB_EUR_01,SETTLE_009924,SETTLEMENT PAYOUT REF SETTLE_009924,CREDIT,52.89,EUR,2026-03-01 04:17:35,2026-03-01,POSTED
BANK_009925,ACC_JPM_USD_01,SETTLE_009925,SETTLEMENT PAYOUT REF SETTLE_009925,CREDIT,29.05,USD,2026-03-29 13:06:36,2026-03-29,POSTED
BANK_009926,ACC_RBC_CAD_01,SETTLE_009926,SETTLEMENT PAYOUT REF SETTLE_009926,CREDIT,26.40,CAD,2026-02-03 11:04:05,2026-02-03,POSTED
BANK_009927,ACC_HSBC_GBP_02,SETTLE_009927,SETTLEMENT PAYOUT REF SETTLE_009927,CREDIT,22.31,GBP,2026-03-17 16:03:38,2026-03-17,POSTED
BANK_009928,ACC_TD_CAD_02,SETTLE_009928,SETTLEMENT PAYOUT REF SETTLE_009928,CREDIT,213.03,CAD,2026-03-16 09:58:09,2026-03-16,POSTED
BANK_009929,ACC_ICICI_INR_02,SETTLE_009929,SETTLEMENT PAYOUT REF SETTLE_009929,CREDIT,780.02,INR,2026-02-17 05:23:51,2026-02-17,POSTED
BANK_009930,ACC_WF_USD_03,SETTLE_009930,SETTLEMENT PAYOUT REF SETTLE_009930,CREDIT,20.92,USD,2026-01-20 22:50:41,2026-01-20,POSTED
BANK_009931,ACC_HSBC_GBP_02,SETTLE_009931,SETTLEMENT PAYOUT REF SETTLE_009931,CREDIT,567.24,GBP,2026-02-13 13:05:17,2026-02-13,POSTED
BANK_009932,ACC_DB_EUR_01,SETTLE_009932,SETTLEMENT PAYOUT REF SETTLE_009932,CREDIT,180.89,EUR,2026-03-26 13:51:22,2026-03-26,POSTED
BANK_009933,ACC_HSBC_GBP_02,SETTLE_009933,SETTLEMENT PAYOUT REF SETTLE_009933,CREDIT,196.25,GBP,2026-01-14 15:49:27,2026-01-14,POSTED
BANK_009934,ACC_WF_USD_03,SETTLE_009934,SETTLEMENT PAYOUT REF SETTLE_009934,CREDIT,3220.69,USD,2026-01-28 22:53:08,2026-01-28,POSTED
BANK_009935,ACC_HSBC_GBP_02,SETTLE_009935,SETTLEMENT PAYOUT REF SETTLE_009935,CREDIT,2094.14,GBP,2026-02-08 08:27:48,2026-02-08,POSTED
BANK_009936,ACC_RBC_CAD_01,SETTLE_009936,SETTLEMENT PAYOUT REF SETTLE_009936,CREDIT,36.11,CAD,2026-02-08 00:31:04,2026-02-08,POSTED
BANK_009937,ACC_WF_USD_03,SETTLE_009937,SETTLEMENT PAYOUT REF SETTLE_009937,CREDIT,1981.51,USD,2026-02-13 23:45:43,2026-02-13,POSTED
BANK_009938,ACC_DB_EUR_01,SETTLE_009938,SETTLEMENT PAYOUT REF SETTLE_009938,CREDIT,52.17,EUR,2026-02-25 23:32:36,2026-02-25,POSTED
BANK_009939,ACC_BOA_USD_02,SETTLE_009939,SETTLEMENT PAYOUT REF SETTLE_009939,CREDIT,36.26,USD,2026-01-15 08:27:25,2026-01-15,POSTED
BANK_009940,ACC_BOA_USD_02,SETTLE_009940,SETTLEMENT PAYOUT REF SETTLE_009940,CREDIT,2707.79,USD,2026-03-31 10:55:48,2026-03-31,POSTED
BANK_009941,ACC_HSBC_GBP_02,SETTLE_009941,SETTLEMENT PAYOUT REF SETTLE_009941,CREDIT,1826.63,GBP,2026-02-18 15:54:23,2026-02-18,POSTED
BANK_009942,ACC_WF_USD_03,SETTLE_009942,SETTLEMENT PAYOUT REF SETTLE_009942,CREDIT,41.44,USD,2026-01-06 12:13:48,2026-01-06,POSTED
BANK_009943,ACC_TD_CAD_02,SETTLE_009943,SETTLEMENT PAYOUT REF SETTLE_009943,CREDIT,610.41,CAD,2026-01-25 15:12:15,2026-01-25,POSTED
BANK_009944,ACC_BOA_USD_02,SETTLE_009944,SETTLEMENT PAYOUT REF SETTLE_009944,CREDIT,349.23,USD,2026-02-07 09:48:06,2026-02-07,POSTED
BANK_009945,ACC_BNP_EUR_02,SETTLE_009945,SETTLEMENT PAYOUT REF SETTLE_009945,CREDIT,252.80,EUR,2026-02-19 23:48:36,2026-02-19,POSTED
BANK_009946,ACC_BNP_EUR_02,SETTLE_009946,SETTLEMENT PAYOUT REF SETTLE_009946,CREDIT,39.78,EUR,2026-01-11 06:27:38,2026-01-11,POSTED
BANK_009947,ACC_BOA_USD_02,SETTLE_009947,SETTLEMENT PAYOUT REF SETTLE_009947,CREDIT,440.42,USD,2026-02-12 23:44:33,2026-02-12,POSTED
BANK_009948,ACC_ICICI_INR_02,SETTLE_009948,SETTLEMENT PAYOUT REF SETTLE_009948,CREDIT,3999.00,INR,2026-01-15 04:16:26,2026-01-15,POSTED
BANK_009949,ACC_BNP_EUR_02,SETTLE_009949,SETTLEMENT PAYOUT REF SETTLE_009949,CREDIT,138.03,EUR,2026-02-10 07:23:18,2026-02-10,POSTED
BANK_009950,ACC_JPM_USD_01,SETTLE_009950,SETTLEMENT PAYOUT REF SETTLE_009950,CREDIT,624.85,USD,2026-02-21 02:18:08,2026-02-21,POSTED
