settlement_id,processor_id,merchant_id,currency,gross_amount,fee_amount,net_amount,transaction_count,settlement_date,status
SETTLE_007233,ADYEN,MERCH_0100,EUR,487.75,6.94,480.81,1,2026-02-24,SETTLED
SETTLE_007234,CHECKOUT_COM,MERCH_0036,USD,2646.75,61.08,2585.67,1,2026-01-29,SETTLED
SETTLE_007235,ADYEN,MERCH_0056,EUR,471.99,6.72,465.27,1,2026-02-24,SETTLED
SETTLE_007236,ADYEN,MERCH_0050,USD,642.50,13.61,628.89,1,2026-03-04,SETTLED
SETTLE_007237,PAYPAL,MERCH_0049,GBP,216.80,6.59,210.21,1,2026-02-04,SETTLED
SETTLE_007238,STRIPE,MERCH_0039,INR,799.00,18.98,780.02,1,2026-02-06,SETTLED
SETTLE_007239,ADYEN,MERCH_0088,GBP,15.99,0.34,15.65,1,2026-03-01,SETTLED
SETTLE_007240,CHECKOUT_COM,MERCH_0044,GBP,73.50,1.47,72.03,2,2026-02-01,SETTLED
SETTLE_007241,ADYEN,MERCH_0046,GBP,1435.99,21.64,1414.35,2,2026-01-11,SETTLED
SETTLE_007242,STRIPE,MERCH_0030,CAD,235.49,7.13,228.36,1,2026-03-02,SETTLED
SETTLE_007243,STRIPE,MERCH_0072,USD,605.75,5.10,600.65,1,2026-03-22,SETTLED
SETTLE_007244,CHECKOUT_COM,MERCH_0054,EUR,359.50,6.29,353.21,1,2026-02-04,SETTLED
SETTLE_007245,CHECKOUT_COM,MERCH_0023,USD,51.50,1.38,50.12,1,2026-02-15,SETTLED
SETTLE_007246,PAYPAL,MERCH_0084,USD,38.49,1.83,36.66,1,2026-01-26,SETTLED
SETTLE_007247,STRIPE,MERCH_0075,EUR,47.80,0.44,47.36,1,2026-03-11,SETTLED
SETTLE_007248,ADYEN,MERCH_0071,EUR,524.49,1.99,522.50,1,2026-01-17,SETTLED
SETTLE_007249,ADYEN,MERCH_0090,EUR,1136.95,16.03,1120.92,1,2026-03-28,SETTLED
SETTLE_007250,STRIPE,MERCH_0076,INR,9999.00,0.00,9999.00,1,2026-03-07,SETTLED
SETTLE_007251,STRIPE,MERCH_0062,USD,529.50,13.66,515.84,1,2026-03-18,SETTLED
SETTLE_007252,STRIPE,MERCH_0015,INR,1499.00,32.98,1466.02,1,2026-02-18,SETTLED
SETTLE_007253,CHECKOUT_COM,MERCH_0033,EUR,576.99,9.99,567.00,1,2026-03-14,SETTLED
SETTLE_007254,STRIPE,MERCH_0041,USD,51.25,1.02,50.23,1,2026-01-16,SETTLED
SETTLE_007255,STRIPE,MERCH_0026,USD,35.95,0.54,35.41,1,2026-02-21,SETTLED
SETTLE_007256,ADYEN,MERCH_0012,USD,26.95,0.69,26.26,1,2026-02-17,SETTLED
SETTLE_007257,STRIPE,MERCH_0097,USD,649.25,19.13,630.12,1,2026-01-31,SETTLED
SETTLE_007258,STRIPE,MERCH_0100,INR,799.00,0.00,799.00,1,2026-03-21,SETTLED
SETTLE_007259,CHECKOUT_COM,MERCH_0087,USD,40.00,1.12,38.88,1,2026-03-22,SETTLED
SETTLE_007260,CHECKOUT_COM,MERCH_0075,USD,98.49,2.47,96.02,1,2026-03-18,SETTLED
SETTLE_007261,ADYEN,MERCH_0078,EUR,2140.50,34.08,2106.42,1,2026-02-26,SETTLED
SETTLE_007262,STRIPE,MERCH_0047,GBP,53.99,1.23,52.76,1,2026-03-19,SETTLED
SETTLE_007263,STRIPE,MERCH_0076,INR,524.00,13.48,510.52,1,2026-01-15,SETTLED
SETTLE_007264,PAYPAL,MERCH_0024,EUR,60.49,2.33,58.16,1,2026-02-05,SETTLED
SETTLE_007265,STRIPE,MERCH_0071,INR,999.00,0.00,999.00,1,2026-03-09,SETTLED
SETTLE_007266,PAYPAL,MERCH_0091,GBP,621.80,18.33,603.47,1,2026-03-17,SETTLED
SETTLE_007267,STRIPE,MERCH_0056,EUR,80.25,1.77,78.48,1,2026-02-02,SETTLED
SETTLE_007268,STRIPE,MERCH_0072,CAD,69.25,2.31,66.94,1,2026-01-07,SETTLED
SETTLE_007269,STRIPE,MERCH_0017,INR,3999.00,0.00,3999.00,1,2026-02-22,SETTLED
SETTLE_007270,CHECKOUT_COM,MERCH_0074,GBP,39.50,0.86,38.64,1,2026-02-14,SETTLED
SETTLE_007271,STRIPE,MERCH_0096,GBP,324.99,6.37,318.62,1,2026-01-08,SETTLED
SETTLE_007272,ADYEN,MERCH_0087,EUR,318.75,1.27,317.48,1,2026-01-07,SETTLED
SETTLE_007273,ADYEN,MERCH_0009,USD,71.99,1.63,70.36,1,2026-02-18,SETTLED
SETTLE_007274,STRIPE,MERCH_0053,CAD,36.75,1.37,35.38,1,2026-01-29,SETTLED
SETTLE_007275,CHECKOUT_COM,MERCH_0071,USD,486.75,11.40,475.35,1,2026-01-04,SETTLED
SETTLE_007276,STRIPE,MERCH_0010,EUR,231.00,4.64,226.36,1,2026-03-13,SETTLED
SETTLE_007277,PAYPAL,MERCH_0057,GBP,38.75,1.42,37.33,1,2026-03-12,SETTLED
SETTLE_007278,STRIPE,MERCH_0086,EUR,341.80,1.91,339.89,1,2026-03-19,SETTLED
SETTLE_007279,CHECKOUT_COM,MERCH_0071,GBP,600.80,10.96,589.84,1,2026-02-01,SETTLED
SETTLE_007280,ADYEN,MERCH_0020,EUR,2659.99,9.46,2650.53,1,2026-01-28,SETTLED
SETTLE_007281,ADYEN,MERCH_0076,USD,103.25,2.29,100.96,1,2026-01-14,SETTLED
SETTLE_007282,STRIPE,MERCH_0056,USD,641.49,18.90,622.59,1,2026-01-31,SETTLED
SETTLE_007283,STRIPE,MERCH_0029,GBP,602.80,11.65,591.15,1,2026-03-09,SETTLED
SETTLE_007284,ADYEN,MERCH_0091,GBP,144.80,2.27,142.53,1,2026-02-01,SETTLED
SETTLE_007285,STRIPE,MERCH_0099,USD,256.75,2.30,254.45,1,2026-03-21,SETTLED
SETTLE_007286,STRIPE,MERCH_0089,INR,999.00,22.98,976.02,1,2026-01-31,SETTLED
SETTLE_007287,ADYEN,MERCH_0062,EUR,422.00,6.02,415.98,1,2026-03-08,SETTLED
SETTLE_007288,STRIPE,MERCH_0021,EUR,133.80,0.87,132.93,1,2026-01-28,SETTLED
SETTLE_007289,STRIPE,MERCH_0054,USD,576.49,8.90,567.59,1,2026-03-01,SETTLED
SETTLE_007290,STRIPE,MERCH_0018,USD,545.95,4.62,541.33,1,2026-01-18,SETTLED
SETTLE_007291,STRIPE,MERCH_0053,CAD,71.75,2.38,69.37,1,2026-02-05,SETTLED
SETTLE_007292,ADYEN,MERCH_0033,INR,2766.99,33.30,2733.69,1,2026-03-15,SETTLED
SETTLE_007293,ADYEN,MERCH_0016,USD,74.99,1.00,73.99,1,2026-03-17,SETTLED
SETTLE_007294,ADYEN,MERCH_0070,GBP,2865.95,43.09,2822.86,1,2026-02-06,SETTLED
SETTLE_007295,ADYEN,MERCH_0015,GBP,1948.95,29.33,1919.62,1,2026-02-04,SETTLED
SETTLE_007296,STRIPE,MERCH_0089,CAD,1121.25,32.82,1088.43,1,2026-02-06,SETTLED
SETTLE_007297,PAYPAL,MERCH_0033,EUR,132.00,4.61,127.39,1,2026-01-07,SETTLED
SETTLE_007298,STRIPE,MERCH_0078,INR,499.00,0.00,499.00,1,2026-01-14,SETTLED
SETTLE_007299,PAYPAL,MERCH_0089,GBP,113.00,3.58,109.42,1,2026-01-26,SETTLED
SETTLE_007300,STRIPE,MERCH_0001,INR,499.00,0.00,499.00,1,2026-01-05,SETTLED
SETTLE_007301,PAYPAL,MERCH_0061,INR,1499.00,19.99,1479.01,1,2026-02-16,SETTLED
SETTLE_007302,ADYEN,MERCH_0024,GBP,58.99,0.98,58.01,1,2026-03-07,SETTLED
SETTLE_007303,STRIPE,MERCH_0009,INR,1499.00,32.98,1466.02,1,2026-03-20,SETTLED
SETTLE_007304,STRIPE,MERCH_0055,GBP,69.80,1.53,68.27,1,2026-01-26,SETTLED
SETTLE_007305,PAYPAL,MERCH_0085,EUR,564.80,18.46,546.34,1,2026-03-29,SETTLED
SETTLE_007306,ADYEN,MERCH_0031,GBP,1355.25,20.43,1334.82,1,2026-03-24,SETTLED
SETTLE_007307,CHECKOUT_COM,MERCH_0036,USD,69.99,1.81,68.18,1,2026-01-11,SETTLED
SETTLE_007308,STRIPE,MERCH_0018,USD,2652.50,77.22,2575.28,1,2026-03-16,SETTLED
SETTLE_007309,STRIPE,MERCH_0089,EUR,459.95,2.50,457.45,1,2026-01-08,SETTLED
SETTLE_007310,STRIPE,MERCH_0005,USD,346.95,3.03,343.92,1,2026-03-18,SETTLED
SETTLE_007311,CHECKOUT_COM,MERCH_0084,GBP,50.50,1.06,49.44,1,2026-03-15,SETTLED
SETTLE_007312,PAYPAL,MERCH_0069,INR,1999.00,25.99,1973.01,1,2026-02-03,SETTLED
SETTLE_007313,ADYEN,MERCH_0064,EUR,2393.80,8.53,2385.27,2,2026-01-21,SETTLED
SETTLE_007314,CHECKOUT_COM,MERCH_0074,CAD,21.25,0.73,20.52,1,2026-03-19,SETTLED
SETTLE_007315,ADYEN,MERCH_0035,EUR,88.80,0.46,88.34,1,2026-01-08,SETTLED
SETTLE_007316,PAYPAL,MERCH_0022,INR,2499.00,31.99,2467.01,1,2026-01-06,SETTLED
SETTLE_007317,STRIPE,MERCH_0049,GBP,516.80,10.02,506.78,1,2026-02-08,SETTLED
SETTLE_007318,CHECKOUT_COM,MERCH_0026,EUR,549.99,9.53,540.46,1,2026-01-21,SETTLED
SETTLE_007319,STRIPE,MERCH_0057,INR,999.00,22.98,976.02,1,2026-02-23,SETTLED
SETTLE_007320,STRIPE,MERCH_0066,INR,2801.25,14.21,2787.04,1,2026-02-03,SETTLED
SETTLE_007321,PAYPAL,MERCH_0091,USD,44.99,2.06,42.93,1,2026-01-22,SETTLED
SETTLE_007322,ADYEN,MERCH_0085,INR,605.00,8.58,596.42,1,2026-02-02,SETTLED
SETTLE_007323,CHECKOUT_COM,MERCH_0087,GBP,523.80,9.58,514.22,1,2026-03-16,SETTLED
SETTLE_007324,PAYPAL,MERCH_0046,EUR,79.99,2.95,77.04,1,2026-01-25,SETTLED
SETTLE_007325,STRIPE,MERCH_0011,USD,24.25,0.61,23.64,1,2026-01-06,SETTLED
SETTLE_007326,ADYEN,MERCH_0058,USD,41.00,0.59,40.41,1,2026-03-20,SETTLED
SETTLE_007327,PAYPAL,MERCH_0077,INR,999.00,10.49,988.51,1,2026-02-19,SETTLED
SETTLE_007328,STRIPE,MERCH_0016,GBP,37.75,4.67,33.08,1,2026-03-03,SETTLED
SETTLE_007329,STRIPE,MERCH_0090,USD,1301.99,10.67,1291.32,1,2026-02-02,SETTLED
SETTLE_007330,STRIPE,MERCH_0046,USD,500.49,4.25,496.24,1,2026-02-14,SETTLED
SETTLE_007331,CHECKOUT_COM,MERCH_0029,GBP,152.25,2.89,149.36,1,2026-02-12,SETTLED
SETTLE_007332,ADYEN,MERCH_0093,USD,183.50,2.30,181.20,1,2026-03-19,SETTLED
SETTLE_007333,STRIPE,MERCH_0037,GBP,28.80,0.75,28.05,1,2026-02-22,SETTLED
SETTLE_007334,CHECKOUT_COM,MERCH_0030,EUR,21.75,0.55,21.20,1,2026-03-05,SETTLED
SETTLE_007335,STRIPE,MERCH_0094,USD,50.95,2.51,48.44,1,2026-03-02,SETTLED
SETTLE_007336,STRIPE,MERCH_0060,CAD,28.00,1.11,26.89,1,2026-02-19,SETTLED
SETTLE_007337,PAYPAL,MERCH_0028,EUR,2558.25,82.25,2476.00,1,2026-02-21,SETTLED
SETTLE_007338,STRIPE,MERCH_0093,EUR,67.00,1.52,65.48,1,2026-01-14,SETTLED
SETTLE_007339,STRIPE,MERCH_0066,EUR,247.50,4.95,242.55,1,2026-01-26,SETTLED
SETTLE_007340,STRIPE,MERCH_0062,INR,9999.00,0.00,9999.00,1,2026-01-22,SETTLED
SETTLE_007341,STRIPE,MERCH_0081,EUR,550.50,2.95,547.55,1,2026-02-03,SETTLED
SETTLE_007342,STRIPE,MERCH_0051,USD,1905.25,28.83,1876.42,1,2026-03-31,SETTLED
SETTLE_007343,ADYEN,MERCH_0081,USD,151.99,3.31,148.68,1,2026-01-28,SETTLED
SETTLE_007344,STRIPE,MERCH_0031,INR,4999.00,102.98,4896.02,1,2026-02-17,SETTLED
SETTLE_007345,STRIPE,MERCH_0008,INR,3999.00,0.00,3999.00,1,2026-03-03,SETTLED
SETTLE_007346,STRIPE,MERCH_0084,USD,80.80,0.90,79.90,2,2026-01-22,SETTLED
SETTLE_007347,ADYEN,MERCH_0007,EUR,1182.00,4.29,1177.71,1,2026-01-30,SETTLED
SETTLE_007348,STRIPE,MERCH_0063,USD,16.49,0.50,15.99,1,2026-02-11,SETTLED
SETTLE_007349,PAYPAL,MERCH_0011,USD,86.25,3.50,82.75,1,2026-02-13,SETTLED
SETTLE_007350,STRIPE,MERCH_0007,GBP,3363.00,64.10,3298.90,1,2026-02-19,SETTLED
SETTLE_007351,STRIPE,MERCH_0090,INR,9999.00,202.98,9796.02,1,2026-03-14,SETTLED
SETTLE_007352,ADYEN,MERCH_0029,USD,480.80,10.22,470.58,1,2026-02-15,SETTLED
SETTLE_007353,STRIPE,MERCH_0005,CAD,398.80,11.87,386.93,1,2026-02-23,SETTLED
SETTLE_007354,ADYEN,MERCH_0048,EUR,526.49,7.48,519.01,1,2026-01-15,SETTLED
SETTLE_007355,CHECKOUT_COM,MERCH_0003,CAD,62.95,1.73,61.22,1,2026-02-17,SETTLED
SETTLE_007356,PAYPAL,MERCH_0038,INR,1999.00,25.99,1973.01,1,2026-03-30,SETTLED
SETTLE_007357,CHECKOUT_COM,MERCH_0020,EUR,3161.00,53.92,3107.08,1,2026-03-27,SETTLED
SETTLE_007358,CHECKOUT_COM,MERCH_0072,GBP,77.49,1.54,75.95,1,2026-01-07,SETTLED
SETTLE_007359,PAYPAL,MERCH_0013,EUR,966.25,31.31,934.94,1,2026-02-28,SETTLED
SETTLE_007360,STRIPE,MERCH_0052,EUR,15000.00,0.00,15000.00,1,2026-01-10,SETTLED
SETTLE_007361,ADYEN,MERCH_0067,GBP,44.95,0.77,44.18,1,2026-01-03,SETTLED
SETTLE_007362,STRIPE,MERCH_0014,CAD,1092.99,32.00,1060.99,1,2026-02-16,SETTLED
SETTLE_007363,STRIPE,MERCH_0027,EUR,185.75,1.13,184.62,1,2026-03-22,SETTLED
SETTLE_007364,CHECKOUT_COM,MERCH_0035,USD,71.80,5.60,66.20,1,2026-04-01,SETTLED
SETTLE_007365,ADYEN,MERCH_0080,EUR,1537.49,5.53,1531.96,1,2026-03-09,SETTLED
SETTLE_007366,STRIPE,MERCH_0004,INR,15000.00,303.00,14697.00,1,2026-01-17,SETTLED
SETTLE_007367,PAYPAL,MERCH_0099,GBP,181.25,5.56,175.69,1,2026-03-09,SETTLED
SETTLE_007368,CHECKOUT_COM,MERCH_0099,CAD,1806.95,43.59,1763.36,1,2026-02-18,SETTLED
SETTLE_007369,CHECKOUT_COM,MERCH_0031,GBP,408.80,7.51,401.29,1,2026-02-04,SETTLED
SETTLE_007370,CHECKOUT_COM,MERCH_0039,USD,25.80,0.79,25.01,1,2026-02-19,SETTLED
SETTLE_007371,STRIPE,MERCH_0058,USD,285.95,4.54,281.41,1,2026-01-26,SETTLED
SETTLE_007372,STRIPE,MERCH_0064,USD,1540.95,12.58,1528.37,2,2026-01-22,SETTLED
SETTLE_007373,STRIPE,MERCH_0085,GBP,318.80,6.26,312.54,1,2026-02-22,SETTLED
SETTLE_007374,STRIPE,MERCH_0057,CAD,30.80,0.71,30.09,1,2026-02-16,SETTLED
SETTLE_007375,ADYEN,MERCH_0013,USD,334.99,4.12,330.87,1,2026-03-10,SETTLED
SETTLE_007376,CHECKOUT_COM,MERCH_0010,USD,492.99,11.54,481.45,1,2026-03-13,SETTLED
SETTLE_007377,STRIPE,MERCH_0071,INR,9999.00,0.00,9999.00,1,2026-01-31,SETTLED
SETTLE_007378,PAYPAL,MERCH_0096,EUR,2916.80,102.29,2814.51,1,2026-02-21,SETTLED
SETTLE_007379,STRIPE,MERCH_0094,EUR,2995.75,57.17,2938.58,1,2026-03-09,SETTLED
SETTLE_007381,PAYPAL,MERCH_0049,EUR,60.50,2.33,58.17,1,2026-01-24,SETTLED
SETTLE_007382,PAYPAL,MERCH_0060,INR,499.00,7.99,491.01,1,2026-03-02,SETTLED
SETTLE_007383,STRIPE,MERCH_0017,INR,4984.00,0.00,4984.00,1,2026-03-15,SETTLED
SETTLE_007384,CHECKOUT_COM,MERCH_0035,EUR,2600.75,44.39,2556.36,1,2026-02-17,SETTLED
SETTLE_007385,STRIPE,MERCH_0072,EUR,73.99,0.57,73.42,1,2026-03-28,SETTLED
SETTLE_007386,CHECKOUT_COM,MERCH_0098,USD,311.49,7.36,304.13,1,2026-02-03,SETTLED
SETTLE_007387,CHECKOUT_COM,MERCH_0098,USD,318.50,7.53,310.97,1,2026-03-05,SETTLED
SETTLE_007388,STRIPE,MERCH_0100,GBP,275.00,5.42,269.58,1,2026-03-02,SETTLED
SETTLE_007389,ADYEN,MERCH_0041,USD,2790.80,33.59,2757.21,1,2026-01-18,SETTLED
SETTLE_007390,STRIPE,MERCH_0019,INR,1499.00,0.00,1499.00,1,2026-03-20,SETTLED
SETTLE_007391,PAYPAL,MERCH_0080,USD,111.95,4.40,107.55,1,2026-02-04,SETTLED
SETTLE_007392,STRIPE,MERCH_0038,EUR,3037.50,15.39,3022.11,1,2026-01-27,SETTLED
SETTLE_007393,STRIPE,MERCH_0076,USD,45.80,0.62,45.18,1,2026-01-11,SETTLED
SETTLE_007394,ADYEN,MERCH_0076,GBP,288.25,4.42,283.83,1,2026-01-08,SETTLED
SETTLE_007395,CHECKOUT_COM,MERCH_0052,CAD,93.25,2.46,90.79,1,2026-01-21,SETTLED
SETTLE_007396,STRIPE,MERCH_0059,GBP,231.25,4.59,226.66,1,2026-02-11,SETTLED
SETTLE_007397,ADYEN,MERCH_0009,GBP,2793.80,42.01,2751.79,1,2026-02-01,SETTLED
SETTLE_007398,PAYPAL,MERCH_0001,USD,366.75,10.94,355.81,1,2026-01-31,SETTLED
SETTLE_007399,STRIPE,MERCH_0017,USD,61.50,0.74,60.76,1,2026-03-08,SETTLED
SETTLE_007400,ADYEN,MERCH_0020,GBP,43.49,0.75,42.74,1,2026-01-23,SETTLED
SETTLE_007401,ADYEN,MERCH_0042,USD,609.50,7.41,602.09,1,2026-02-28,SETTLED
SETTLE_007402,STRIPE,MERCH_0053,USD,3337.95,50.32,3287.63,1,2026-02-05,SETTLED
SETTLE_007403,ADYEN,MERCH_0030,GBP,481.00,7.31,473.69,1,2026-02-11,SETTLED
SETTLE_007404,CHECKOUT_COM,MERCH_0057,USD,480.95,11.26,469.69,1,2026-02-11,SETTLED
SETTLE_007405,ADYEN,MERCH_0044,EUR,360.00,1.41,358.59,1,2026-03-10,SETTLED
SETTLE_007406,CHECKOUT_COM,MERCH_0007,EUR,2325.25,39.71,2285.54,1,2026-01-27,SETTLED
SETTLE_007407,CHECKOUT_COM,MERCH_0016,GBP,159.50,3.02,156.48,1,2026-03-05,SETTLED
SETTLE_007408,ADYEN,MERCH_0014,EUR,2081.50,7.44,2074.06,1,2026-03-04,SETTLED
SETTLE_007409,ADYEN,MERCH_0021,GBP,28.75,0.53,28.22,1,2026-04-01,SETTLED
SETTLE_007410,CHECKOUT_COM,MERCH_0032,EUR,477.80,8.30,469.50,1,2026-03-08,SETTLED
SETTLE_007412,ADYEN,MERCH_0002,EUR,55.00,0.88,54.12,1,2026-03-27,SETTLED
SETTLE_007413,ADYEN,MERCH_0049,EUR,416.95,1.61,415.34,1,2026-02-13,SETTLED
SETTLE_007414,STRIPE,MERCH_0059,INR,15000.00,0.00,15000.00,1,2026-02-25,SETTLED
SETTLE_007415,STRIPE,MERCH_0097,USD,93.95,3.02,90.93,1,2026-03-10,SETTLED
SETTLE_007416,STRIPE,MERCH_0092,EUR,586.50,3.13,583.37,1,2026-01-23,SETTLED
SETTLE_007417,STRIPE,MERCH_0012,EUR,452.80,8.85,443.95,1,2026-02-11,SETTLED
SETTLE_007418,ADYEN,MERCH_0089,EUR,3266.50,11.58,3254.92,1,2026-03-30,SETTLED
SETTLE_007419,PAYPAL,MERCH_0060,GBP,371.99,11.09,360.90,1,2026-02-14,SETTLED
SETTLE_007420,STRIPE,MERCH_0037,USD,3102.25,25.07,3077.18,1,2026-02-21,SETTLED
SETTLE_007421,STRIPE,MERCH_0069,USD,49.80,1.00,48.80,1,2026-01-19,SETTLED
SETTLE_007422,CHECKOUT_COM,MERCH_0007,GBP,434.95,7.98,426.97,1,2026-03-20,SETTLED
SETTLE_007424,CHECKOUT_COM,MERCH_0017,GBP,47.25,1.00,46.25,1,2026-02-12,SETTLED
SETTLE_007425,STRIPE,MERCH_0098,USD,62.25,1.18,61.07,1,2026-03-28,SETTLED
SETTLE_007426,PAYPAL,MERCH_0007,GBP,173.80,5.34,168.46,1,2026-01-22,SETTLED
SETTLE_007427,CHECKOUT_COM,MERCH_0038,GBP,1966.50,35.55,1930.95,1,2026-01-04,SETTLED
SETTLE_007428,CHECKOUT_COM,MERCH_0077,GBP,48.50,1.02,47.48,1,2026-02-14,SETTLED
SETTLE_007429,STRIPE,MERCH_0068,INR,1999.00,0.00,1999.00,1,2026-01-22,SETTLED
SETTLE_007430,STRIPE,MERCH_0059,EUR,374.95,11.17,363.78,1,2026-03-14,SETTLED
SETTLE_007431,STRIPE,MERCH_0066,EUR,68.50,0.54,67.96,1,2026-03-05,SETTLED
SETTLE_007432,PAYPAL,MERCH_0059,INR,9999.00,121.99,9877.01,2,2026-03-15,SETTLED
SETTLE_007433,CHECKOUT_COM,MERCH_0007,CAD,359.75,8.85,350.90,1,2026-01-15,SETTLED
SETTLE_007434,CHECKOUT_COM,MERCH_0003,EUR,2834.00,48.36,2785.64,1,2026-01-23,SETTLED
SETTLE_007435,CHECKOUT_COM,MERCH_0064,GBP,3150.99,56.87,3094.12,1,2026-03-11,SETTLED
SETTLE_007436,STRIPE,MERCH_0040,USD,77.25,1.41,75.84,1,2026-01-30,SETTLED
SETTLE_007437,STRIPE,MERCH_0074,EUR,2804.75,14.22,2790.53,1,2026-01-22,SETTLED
SETTLE_007438,STRIPE,MERCH_0002,EUR,478.99,9.35,469.64,1,2026-01-03,SETTLED
SETTLE_007439,STRIPE,MERCH_0076,CAD,3077.50,89.55,2987.95,1,2026-02-26,SETTLED
SETTLE_007440,STRIPE,MERCH_0076,GBP,37.75,0.92,36.83,1,2026-02-01,SETTLED
SETTLE_007441,CHECKOUT_COM,MERCH_0010,GBP,98.75,1.93,96.82,1,2026-02-15,SETTLED
SETTLE_007442,CHECKOUT_COM,MERCH_0018,CAD,292.50,7.24,285.26,1,2026-02-16,SETTLED
SETTLE_007443,CHECKOUT_COM,MERCH_0093,USD,326.25,7.70,318.55,1,2026-02-01,SETTLED
SETTLE_007444,ADYEN,MERCH_0049,USD,441.00,10.88,430.12,1,2026-01-29,SETTLED
SETTLE_007445,CHECKOUT_COM,MERCH_0075,GBP,45.00,0.96,44.04,1,2026-02-26,SETTLED
SETTLE_007446,STRIPE,MERCH_0057,INR,9999.00,0.00,9999.00,1,2026-01-16,SETTLED
SETTLE_007447,ADYEN,MERCH_0066,USD,95.99,1.25,94.74,1,2026-02-11,SETTLED
SETTLE_007448,ADYEN,MERCH_0002,USD,390.75,8.33,382.42,1,2026-03-30,SETTLED
SETTLE_007449,PAYPAL,MERCH_0021,EUR,692.95,22.56,670.39,1,2026-01-24,SETTLED
SETTLE_007450,CHECKOUT_COM,MERCH_0038,EUR,516.50,8.96,507.54,1,2026-03-20,SETTLED
SETTLE_007451,PAYPAL,MERCH_0069,GBP,1014.99,29.73,985.26,1,2026-02-23,SETTLED
SETTLE_007452,STRIPE,MERCH_0051,USD,341.50,10.20,331.30,1,2026-02-10,SETTLED
SETTLE_007453,STRIPE,MERCH_0025,USD,358.99,5.63,353.36,1,2026-03-17,SETTLED
SETTLE_007454,CHECKOUT_COM,MERCH_0014,GBP,385.80,7.09,378.71,1,2026-03-21,SETTLED
SETTLE_007455,ADYEN,MERCH_0072,EUR,2598.00,9.24,2588.76,1,2026-02-25,SETTLED
SETTLE_007456,ADYEN,MERCH_0059,USD,45.50,1.08,44.42,1,2026-02-03,SETTLED
SETTLE_007458,STRIPE,MERCH_0048,INR,799.00,18.98,780.02,1,2026-02-25,SETTLED
SETTLE_007459,STRIPE,MERCH_0087,GBP,55.49,1.25,54.24,1,2026-03-24,SETTLED
SETTLE_007460,PAYPAL,MERCH_0057,INR,2499.00,31.99,2467.01,2,2026-03-31,SETTLED
SETTLE_007461,ADYEN,MERCH_0043,USD,44.50,1.05,43.45,1,2026-03-18,SETTLED
SETTLE_007462,STRIPE,MERCH_0035,INR,799.00,0.00,799.00,1,2026-02-16,SETTLED
SETTLE_007463,STRIPE,MERCH_0082,USD,58.50,2.00,56.50,1,2026-03-15,SETTLED
SETTLE_007464,STRIPE,MERCH_0083,CAD,28.00,9.11,18.89,1,2026-01-16,SETTLED
SETTLE_007465,STRIPE,MERCH_0027,USD,26.25,0.64,25.61,1,2026-01-11,SETTLED
SETTLE_007466,STRIPE,MERCH_0069,USD,32.49,0.51,31.98,1,2026-03-01,SETTLED
SETTLE_007467,STRIPE,MERCH_0055,USD,220.49,2.01,218.48,1,2026-01-13,SETTLED
SETTLE_007468,PAYPAL,MERCH_0030,USD,27.00,1.43,25.57,1,2026-01-02,SETTLED
SETTLE_007469,STRIPE,MERCH_0008,CAD,48.49,1.71,46.78,1,2026-02-11,SETTLED
SETTLE_007470,CHECKOUT_COM,MERCH_0091,CAD,196.80,4.94,191.86,1,2026-03-15,SETTLED
SETTLE_007471,CHECKOUT_COM,MERCH_0005,EUR,23.49,0.58,22.91,1,2026-03-12,SETTLED
SETTLE_007472,STRIPE,MERCH_0004,INR,1999.00,42.98,1956.02,1,2026-03-09,SETTLED
SETTLE_007473,CHECKOUT_COM,MERCH_0020,CAD,387.49,9.52,377.97,1,2026-01-17,SETTLED
SETTLE_007474,CHECKOUT_COM,MERCH_0043,CAD,292.50,7.24,285.26,1,2026-02-23,SETTLED
SETTLE_007475,ADYEN,MERCH_0075,EUR,137.25,4.38,132.87,1,2026-02-10,SETTLED
SETTLE_007476,CHECKOUT_COM,MERCH_0044,CAD,118.49,3.06,115.43,1,2026-01-21,SETTLED
SETTLE_007477,STRIPE,MERCH_0041,EUR,3173.75,60.55,3113.20,1,2026-02-06,SETTLED
SETTLE_007478,STRIPE,MERCH_0046,USD,33.95,0.52,33.43,1,2026-03-24,SETTLED
SETTLE_007479,STRIPE,MERCH_0076,EUR,66.80,0.53,66.27,1,2026-03-29,SETTLED
SETTLE_007480,ADYEN,MERCH_0053,USD,72.99,0.98,72.01,1,2026-02-23,SETTLED
SETTLE_007481,ADYEN,MERCH_0071,EUR,685.75,2.55,683.20,1,2026-02-15,SETTLED
SETTLE_007482,PAYPAL,MERCH_0013,USD,628.99,22.44,606.55,1,2026-01-29,SETTLED
SETTLE_007483,PAYPAL,MERCH_0100,USD,77.25,3.19,74.06,1,2026-03-01,SETTLED
SETTLE_007484,STRIPE,MERCH_0068,GBP,1113.75,21.36,1092.39,1,2026-03-06,SETTLED
SETTLE_007485,PAYPAL,MERCH_0008,INR,2099.00,27.19,2071.81,1,2026-03-27,SETTLED
SETTLE_007486,STRIPE,MERCH_0020,EUR,303.99,6.03,297.96,1,2026-02-07,SETTLED
SETTLE_007487,STRIPE,MERCH_0073,EUR,344.49,1.92,342.57,1,2026-03-18,SETTLED
SETTLE_007488,ADYEN,MERCH_0076,EUR,53.50,0.34,53.16,1,2026-03-09,SETTLED
