bank_entry_id,settlement_batch_id,booked_at,credited_amount,currency,bank_reference,description
SYNTH-BANK-001247,SYNTH-BATCH-USD-2026-01-14-0007,2026-01-13T23:42:44Z,25572.20,USD,SYNTH-BANK-REF-001247,Synthetic settlement for SYNTH-BATCH-USD-2026-01-14-0007
SYNTH-BANK-001248,SYNTH-BATCH-USD-2026-01-14-0008,2026-01-13T21:55:10Z,29978.44,USD,SYNTH-BANK-REF-001248,Synthetic settlement for SYNTH-BATCH-USD-2026-01-14-0008
SYNTH-BANK-001249,SYNTH-BATCH-USD-2026-01-14-0009,2026-01-13T23:44:41Z,20185.57,USD,SYNTH-BANK-REF-001249,Synthetic settlement for SYNTH-BATCH-USD-2026-01-14-0009
SYNTH-BANK-001250,SYNTH-BATCH-USD-2026-01-14-0010,2026-01-13T23:48:25Z,26790.71,USD,SYNTH-BANK-REF-001250,Synthetic settlement for SYNTH-BATCH-USD-2026-01-14-0010
SYNTH-BANK-001251,SYNTH-BATCH-USD-2026-01-14-0011,2026-01-13T23:45:02Z,18560.50,USD,SYNTH-BANK-REF-001251,Synthetic settlement for SYNTH-BATCH-USD-2026-01-14-0011
SYNTH-BANK-001252,SYNTH-BATCH-USD-2026-01-14-0012,2026-01-13T23:24:09Z,25357.31,USD,SYNTH-BANK-REF-001252,Synthetic settlement for SYNTH-BATCH-USD-2026-01-14-0012
SYNTH-BANK-001253,SYNTH-BATCH-USD-2026-01-15-0000,2026-01-14T23:32:28Z,22568.34,USD,SYNTH-BANK-REF-001253,Synthetic settlement for SYNTH-BATCH-USD-2026-01-15-0000
SYNTH-BANK-001254,SYNTH-BATCH-USD-2026-01-15-0001,2026-01-14T23:04:59Z,22982.89,USD,SYNTH-BANK-REF-001254,Synthetic settlement for SYNTH-BATCH-USD-2026-01-15-0001
SYNTH-BANK-001255,SYNTH-BATCH-USD-2026-01-15-0002,2026-01-14T23:32:42Z,22921.67,USD,SYNTH-BANK-REF-001255,Synthetic settlement for SYNTH-BATCH-USD-2026-01-15-0002
SYNTH-BANK-001256,SYNTH-BATCH-USD-2026-01-15-0003,2026-01-14T23:16:04Z,14962.29,USD,SYNTH-BANK-REF-001256,Synthetic settlement for SYNTH-BATCH-USD-2026-01-15-0003
SYNTH-BANK-001257,SYNTH-BATCH-USD-2026-01-15-0004,2026-01-14T23:19:12Z,19935.48,USD,SYNTH-BANK-REF-001257,Synthetic settlement for SYNTH-BATCH-USD-2026-01-15-0004
SYNTH-BANK-001258,SYNTH-BATCH-USD-2026-01-15-0005,2026-01-15T00:01:46Z,20858.13,USD,SYNTH-BANK-REF-001258,Synthetic settlement for SYNTH-BATCH-USD-2026-01-15-0005
SYNTH-BANK-001259,SYNTH-BATCH-USD-2026-01-15-0006,2026-01-14T23:20:58Z,23709.38,USD,SYNTH-BANK-REF-001259,Synthetic settlement for SYNTH-BATCH-USD-2026-01-15-0006
SYNTH-BANK-001260,SYNTH-BATCH-USD-2026-01-15-0007,2026-01-14T22:12:38Z,18069.66,USD,SYNTH-BANK-REF-001260,Synthetic settlement for SYNTH-BATCH-USD-2026-01-15-0007
SYNTH-BANK-001261,SYNTH-BATCH-USD-2026-01-15-0008,2026-01-14T23:37:10Z,27908.14,USD,SYNTH-BANK-REF-001261,Synthetic settlement for SYNTH-BATCH-USD-2026-01-15-0008
SYNTH-BANK-001262,SYNTH-BATCH-USD-2026-01-15-0009,2026-01-14T23:10:30Z,25373.64,USD,SYNTH-BANK-REF-001262,Synthetic settlement for SYNTH-BATCH-USD-2026-01-15-0009
SYNTH-BANK-001263,SYNTH-BATCH-USD-2026-01-15-0010,2026-01-14T23:59:33Z,20457.07,USD,SYNTH-BANK-REF-001263,Synthetic settlement for SYNTH-BATCH-USD-2026-01-15-0010
SYNTH-BANK-001264,SYNTH-BATCH-USD-2026-01-15-0011,2026-01-15T00:09:34Z,21168.10,USD,SYNTH-BANK-REF-001264,Synthetic settlement for SYNTH-BATCH-USD-2026-01-15-0011
SYNTH-BANK-001265,SYNTH-BATCH-USD-2026-01-15-0012,2026-01-14T23:17:53Z,25636.59,USD,SYNTH-BANK-REF-001265,Synthetic settlement for SYNTH-BATCH-USD-2026-01-15-0012
SYNTH-BANK-001266,SYNTH-BATCH-USD-2026-01-16-0000,2026-01-15T23:46:48Z,20028.81,USD,SYNTH-BANK-REF-001266,Synthetic settlement for SYNTH-BATCH-USD-2026-01-16-0000
SYNTH-BANK-001267,SYNTH-BATCH-USD-2026-01-16-0001,2026-01-15T23:02:48Z,24917.43,USD,SYNTH-BANK-REF-001267,Synthetic settlement for SYNTH-BATCH-USD-2026-01-16-0001
SYNTH-BANK-001268,SYNTH-BATCH-USD-2026-01-16-0002,2026-01-15T23:43:56Z,27380.84,USD,SYNTH-BANK-REF-001268,Synthetic settlement for SYNTH-BATCH-USD-2026-01-16-0002
SYNTH-BANK-001269,SYNTH-BATCH-USD-2026-01-16-0003,2026-01-15T23:44:19Z,21538.87,USD,SYNTH-BANK-REF-001269,Synthetic settlement for SYNTH-BATCH-USD-2026-01-16-0003
SYNTH-BANK-001270,SYNTH-BATCH-USD-2026-01-16-0004,2026-01-15T23:37:56Z,21644.21,USD,SYNTH-BANK-REF-001270,Synthetic settlement for SYNTH-BATCH-USD-2026-01-16-0004
SYNTH-BANK-001271,SYNTH-BATCH-USD-2026-01-16-0005,2026-01-15T23:49:16Z,19606.93,USD,SYNTH-BANK-REF-001271,Synthetic settlement for SYNTH-BATCH-USD-2026-01-16-0005
SYNTH-BANK-001272,SYNTH-BATCH-USD-2026-01-16-0006,2026-01-16T00:03:37Z,29386.35,USD,SYNTH-BANK-REF-001272,Synthetic settlement for SYNTH-BATCH-USD-2026-01-16-0006
SYNTH-BANK-001273,SYNTH-BATCH-USD-2026-01-16-0007,2026-01-16T00:03:43Z,21712.80,USD,SYNTH-BANK-REF-001273,Synthetic settlement for SYNTH-BATCH-USD-2026-01-16-0007
SYNTH-BANK-001274,SYNTH-BATCH-USD-2026-01-16-0008,2026-01-15T23:38:50Z,19534.08,USD,SYNTH-BANK-REF-001274,Synthetic settlement for SYNTH-BATCH-USD-2026-01-16-0008
SYNTH-BANK-001275,SYNTH-BATCH-USD-2026-01-16-0009,2026-01-15T23:16:40Z,22187.76,USD,SYNTH-BANK-REF-001275,Synthetic settlement for SYNTH-BATCH-USD-2026-01-16-0009
SYNTH-BANK-001276,SYNTH-BATCH-USD-2026-01-16-0010,2026-01-15T23:40:27Z,27303.38,USD,SYNTH-BANK-REF-001276,Synthetic settlement for SYNTH-BATCH-USD-2026-01-16-0010
SYNTH-BANK-001277,SYNTH-BATCH-USD-2026-01-16-0011,2026-01-15T23:08:40Z,26957.18,USD,SYNTH-BANK-REF-001277,Synthetic settlement for SYNTH-BATCH-USD-2026-01-16-0011
SYNTH-BANK-001278,SYNTH-BATCH-USD-2026-01-16-0012,2026-01-15T22:34:04Z,19181.71,USD,SYNTH-BANK-REF-001278,Synthetic settlement for SYNTH-BATCH-USD-2026-01-16-0012
SYNTH-BANK-001279,SYNTH-BATCH-USD-2026-01-17-0000,2026-01-16T23:16:05Z,25791.05,USD,SYNTH-BANK-REF-001279,Synthetic settlement for SYNTH-BATCH-USD-2026-01-17-0000
SYNTH-BANK-001280,SYNTH-BATCH-USD-2026-01-17-0001,2026-01-16T23:11:43Z,21115.93,USD,SYNTH-BANK-REF-001280,Synthetic settlement for SYNTH-BATCH-USD-2026-01-17-0001
SYNTH-BANK-001281,SYNTH-BATCH-USD-2026-01-17-0002,2026-01-17T00:04:04Z,32500.35,USD,SYNTH-BANK-REF-001281,Synthetic settlement for SYNTH-BATCH-USD-2026-01-17-0002
SYNTH-BANK-001282,SYNTH-BATCH-USD-2026-01-17-0003,2026-01-16T22:59:16Z,24573.01,USD,SYNTH-BANK-REF-001282,Synthetic settlement for SYNTH-BATCH-USD-2026-01-17-0003
SYNTH-BANK-001283,SYNTH-BATCH-USD-2026-01-17-0004,2026-01-16T22:55:28Z,24496.05,USD,SYNTH-BANK-REF-001283,Synthetic settlement for SYNTH-BATCH-USD-2026-01-17-0004
SYNTH-BANK-001284,SYNTH-BATCH-USD-2026-01-17-0005,2026-01-16T22:17:24Z,15895.57,USD,SYNTH-BANK-REF-001284,Synthetic settlement for SYNTH-BATCH-USD-2026-01-17-0005
SYNTH-BANK-001285,SYNTH-BATCH-USD-2026-01-17-0006,2026-01-17T00:05:53Z,28912.82,USD,SYNTH-BANK-REF-001285,Synthetic settlement for SYNTH-BATCH-USD-2026-01-17-0006
SYNTH-BANK-001286,SYNTH-BATCH-USD-2026-01-17-0007,2026-01-16T23:56:19Z,19341.94,USD,SYNTH-BANK-REF-001286,Synthetic settlement for SYNTH-BATCH-USD-2026-01-17-0007
SYNTH-BANK-001287,SYNTH-BATCH-USD-2026-01-17-0008,2026-01-16T23:58:08Z,25629.94,USD,SYNTH-BANK-REF-001287,Synthetic settlement for SYNTH-BATCH-USD-2026-01-17-0008
SYNTH-BANK-001288,SYNTH-BATCH-USD-2026-01-17-0009,2026-01-17T00:02:48Z,22875.36,USD,SYNTH-BANK-REF-001288,Synthetic settlement for SYNTH-BATCH-USD-2026-01-17-0009
SYNTH-BANK-001289,SYNTH-BATCH-USD-2026-01-17-0010,2026-01-16T23:53:55Z,22764.74,USD,SYNTH-BANK-REF-001289,Synthetic settlement for SYNTH-BATCH-USD-2026-01-17-0010
SYNTH-BANK-001290,SYNTH-BATCH-USD-2026-01-17-0011,2026-01-16T23:36:45Z,22975.91,USD,SYNTH-BANK-REF-001290,Synthetic settlement for SYNTH-BATCH-USD-2026-01-17-0011
SYNTH-BANK-001291,SYNTH-BATCH-USD-2026-01-17-0012,2026-01-16T22:54:31Z,24023.10,USD,SYNTH-BANK-REF-001291,Synthetic settlement for SYNTH-BATCH-USD-2026-01-17-0012
SYNTH-BANK-001292,SYNTH-BATCH-USD-2026-01-18-0000,2026-01-17T23:16:44Z,30077.91,USD,SYNTH-BANK-REF-001292,Synthetic settlement for SYNTH-BATCH-USD-2026-01-18-0000
SYNTH-BANK-001293,SYNTH-BATCH-USD-2026-01-18-0001,2026-01-17T23:35:01Z,24692.64,USD,SYNTH-BANK-REF-001293,Synthetic settlement for SYNTH-BATCH-USD-2026-01-18-0001
SYNTH-BANK-001294,SYNTH-BATCH-USD-2026-01-18-0002,2026-01-18T00:01:10Z,20873.24,USD,SYNTH-BANK-REF-001294,Synthetic settlement for SYNTH-BATCH-USD-2026-01-18-0002
SYNTH-BANK-001295,SYNTH-BATCH-USD-2026-01-18-0003,2026-01-17T22:52:33Z,24790.97,USD,SYNTH-BANK-REF-001295,Synthetic settlement for SYNTH-BATCH-USD-2026-01-18-0003
SYNTH-BANK-001296,SYNTH-BATCH-USD-2026-01-18-0004,2026-01-17T22:55:48Z,22611.50,USD,SYNTH-BANK-REF-001296,Synthetic settlement for SYNTH-BATCH-USD-2026-01-18-0004
SYNTH-BANK-001297,SYNTH-BATCH-USD-2026-01-18-0005,2026-01-18T00:08:24Z,26151.06,USD,SYNTH-BANK-REF-001297,Synthetic settlement for SYNTH-BATCH-USD-2026-01-18-0005
SYNTH-BANK-001298,SYNTH-BATCH-USD-2026-01-18-0006,2026-01-17T23:56:31Z,25977.95,USD,SYNTH-BANK-REF-001298,Synthetic settlement for SYNTH-BATCH-USD-2026-01-18-0006
SYNTH-BANK-001299,SYNTH-BATCH-USD-2026-01-18-0007,2026-01-17T23:17:42Z,25946.05,USD,SYNTH-BANK-REF-001299,Synthetic settlement for SYNTH-BATCH-USD-2026-01-18-0007
SYNTH-BANK-001300,SYNTH-BATCH-USD-2026-01-18-0008,2026-01-17T21:51:57Z,25239.97,USD,SYNTH-BANK-REF-001300,Synthetic settlement for SYNTH-BATCH-USD-2026-01-18-0008
SYNTH-BANK-001301,SYNTH-BATCH-USD-2026-01-18-0009,2026-01-17T23:47:46Z,24549.67,USD,SYNTH-BANK-REF-001301,Synthetic settlement for SYNTH-BATCH-USD-2026-01-18-0009
SYNTH-BANK-001302,SYNTH-BATCH-USD-2026-01-18-0010,2026-01-17T23:35:35Z,21820.30,USD,SYNTH-BANK-REF-001302,Synthetic settlement for SYNTH-BATCH-USD-2026-01-18-0010
SYNTH-BANK-001303,SYNTH-BATCH-USD-2026-01-18-0011,2026-01-17T23:27:58Z,25999.91,USD,SYNTH-BANK-REF-001303,Synthetic settlement for SYNTH-BATCH-USD-2026-01-18-0011
SYNTH-BANK-001304,SYNTH-BATCH-USD-2026-01-18-0012,2026-01-17T23:34:25Z,13577.87,USD,SYNTH-BANK-REF-001304,Synthetic settlement for SYNTH-BATCH-USD-2026-01-18-0012
SYNTH-BANK-001305,SYNTH-BATCH-USD-2026-01-19-0000,2026-01-18T23:43:42Z,20021.79,USD,SYNTH-BANK-REF-001305,Synthetic settlement for SYNTH-BATCH-USD-2026-01-19-0000
SYNTH-BANK-001306,SYNTH-BATCH-USD-2026-01-19-0001,2026-01-18T23:24:14Z,18235.81,USD,SYNTH-BANK-REF-001306,Synthetic settlement for SYNTH-BATCH-USD-2026-01-19-0001
SYNTH-BANK-001307,SYNTH-BATCH-USD-2026-01-19-0002,2026-01-18T22:48:26Z,25538.24,USD,SYNTH-BANK-REF-001307,Synthetic settlement for SYNTH-BATCH-USD-2026-01-19-0002
SYNTH-BANK-001308,SYNTH-BATCH-USD-2026-01-19-0003,2026-01-18T23:22:10Z,27042.09,USD,SYNTH-BANK-REF-001308,Synthetic settlement for SYNTH-BATCH-USD-2026-01-19-0003
SYNTH-BANK-001309,SYNTH-BATCH-USD-2026-01-19-0004,2026-01-18T23:09:48Z,23215.63,USD,SYNTH-BANK-REF-001309,Synthetic settlement for SYNTH-BATCH-USD-2026-01-19-0004
SYNTH-BANK-001310,SYNTH-BATCH-USD-2026-01-19-0005,2026-01-18T23:48:04Z,28351.36,USD,SYNTH-BANK-REF-001310,Synthetic settlement for SYNTH-BATCH-USD-2026-01-19-0005
SYNTH-BANK-001311,SYNTH-BATCH-USD-2026-01-19-0006,2026-01-18T23:42:08Z,19097.14,USD,SYNTH-BANK-REF-001311,Synthetic settlement for SYNTH-BATCH-USD-2026-01-19-0006
SYNTH-BANK-001312,SYNTH-BATCH-USD-2026-01-19-0007,2026-01-19T00:07:56Z,26623.18,USD,SYNTH-BANK-REF-001312,Synthetic settlement for SYNTH-BATCH-USD-2026-01-19-0007
SYNTH-BANK-001313,SYNTH-BATCH-USD-2026-01-19-0008,2026-01-18T23:20:09Z,25205.79,USD,SYNTH-BANK-REF-001313,Synthetic settlement for SYNTH-BATCH-USD-2026-01-19-0008
SYNTH-BANK-001314,SYNTH-BATCH-USD-2026-01-19-0009,2026-01-18T23:55:10Z,23914.87,USD,SYNTH-BANK-REF-001314,Synthetic settlement for SYNTH-BATCH-USD-2026-01-19-0009
SYNTH-BANK-001315,SYNTH-BATCH-USD-2026-01-19-0010,2026-01-18T23:51:29Z,17362.06,USD,SYNTH-BANK-REF-001315,Synthetic settlement for SYNTH-BATCH-USD-2026-01-19-0010
SYNTH-BANK-001316,SYNTH-BATCH-USD-2026-01-19-0011,2026-01-18T23:29:13Z,23471.45,USD,SYNTH-BANK-REF-001316,Synthetic settlement for SYNTH-BATCH-USD-2026-01-19-0011
SYNTH-BANK-001317,SYNTH-BATCH-USD-2026-01-19-0012,2026-01-18T23:32:58Z,20416.32,USD,SYNTH-BANK-REF-001317,Synthetic settlement for SYNTH-BATCH-USD-2026-01-19-0012
SYNTH-BANK-001318,SYNTH-BATCH-USD-2026-01-20-0000,2026-01-19T23:31:49Z,23314.59,USD,SYNTH-BANK-REF-001318,Synthetic settlement for SYNTH-BATCH-USD-2026-01-20-0000
SYNTH-BANK-001319,SYNTH-BATCH-USD-2026-01-20-0001,2026-01-19T23:35:09Z,28383.24,USD,SYNTH-BANK-REF-001319,Synthetic settlement for SYNTH-BATCH-USD-2026-01-20-0001
SYNTH-BANK-001320,SYNTH-BATCH-USD-2026-01-20-0002,2026-01-20T00:07:34Z,21741.12,USD,SYNTH-BANK-REF-001320,Synthetic settlement for SYNTH-BATCH-USD-2026-01-20-0002
SYNTH-BANK-001321,SYNTH-BATCH-USD-2026-01-20-0003,2026-01-19T23:30:38Z,20622.26,USD,SYNTH-BANK-REF-001321,Synthetic settlement for SYNTH-BATCH-USD-2026-01-20-0003
SYNTH-BANK-001322,SYNTH-BATCH-USD-2026-01-20-0004,2026-01-19T23:54:27Z,25475.36,USD,SYNTH-BANK-REF-001322,Synthetic settlement for SYNTH-BATCH-USD-2026-01-20-0004
SYNTH-BANK-001323,SYNTH-BATCH-USD-2026-01-20-0005,2026-01-19T22:36:06Z,27901.95,USD,SYNTH-BANK-REF-001323,Synthetic settlement for SYNTH-BATCH-USD-2026-01-20-0005
SYNTH-BANK-001324,SYNTH-BATCH-USD-2026-01-20-0006,2026-01-20T00:03:22Z,22537.28,USD,SYNTH-BANK-REF-001324,Synthetic settlement for SYNTH-BATCH-USD-2026-01-20-0006
SYNTH-BANK-001325,SYNTH-BATCH-USD-2026-01-20-0007,2026-01-19T22:33:44Z,24280.35,USD,SYNTH-BANK-REF-001325,Synthetic settlement for SYNTH-BATCH-USD-2026-01-20-0007
SYNTH-BANK-001326,SYNTH-BATCH-USD-2026-01-20-0008,2026-01-19T23:23:37Z,21808.89,USD,SYNTH-BANK-REF-001326,Synthetic settlement for SYNTH-BATCH-USD-2026-01-20-0008
SYNTH-BANK-001327,SYNTH-BATCH-USD-2026-01-20-0009,2026-01-19T23:43:29Z,26504.29,USD,SYNTH-BANK-REF-001327,Synthetic settlement for SYNTH-BATCH-USD-2026-01-20-0009
SYNTH-BANK-001328,SYNTH-BATCH-USD-2026-01-20-0010,2026-01-19T23:54:53Z,24143.70,USD,SYNTH-BANK-REF-001328,Synthetic settlement for SYNTH-BATCH-USD-2026-01-20-0010
SYNTH-BANK-001329,SYNTH-BATCH-USD-2026-01-20-0011,2026-01-19T23:41:07Z,21366.22,USD,SYNTH-BANK-REF-001329,Synthetic settlement for SYNTH-BATCH-USD-2026-01-20-0011
SYNTH-BANK-001330,SYNTH-BATCH-USD-2026-01-20-0012,2026-01-19T22:46:50Z,18340.53,USD,SYNTH-BANK-REF-001330,Synthetic settlement for SYNTH-BATCH-USD-2026-01-20-0012
SYNTH-BANK-001331,SYNTH-BATCH-USD-2026-01-21-0000,2026-01-20T23:27:34Z,17667.32,USD,SYNTH-BANK-REF-001331,Synthetic settlement for SYNTH-BATCH-USD-2026-01-21-0000
SYNTH-BANK-001332,SYNTH-BATCH-USD-2026-01-21-0001,2026-01-21T00:01:02Z,32841.71,USD,SYNTH-BANK-REF-001332,Synthetic settlement for SYNTH-BATCH-USD-2026-01-21-0001
SYNTH-BANK-001333,SYNTH-BATCH-USD-2026-01-21-0002,2026-01-20T23:42:56Z,20547.50,USD,SYNTH-BANK-REF-001333,Synthetic settlement for SYNTH-BATCH-USD-2026-01-21-0002
SYNTH-BANK-001334,SYNTH-BATCH-USD-2026-01-21-0003,2026-01-20T23:49:27Z,27192.36,USD,SYNTH-BANK-REF-001334,Synthetic settlement for SYNTH-BATCH-USD-2026-01-21-0003
SYNTH-BANK-001335,SYNTH-BATCH-USD-2026-01-21-0004,2026-01-20T22:57:03Z,26292.97,USD,SYNTH-BANK-REF-001335,Synthetic settlement for SYNTH-BATCH-USD-2026-01-21-0004
SYNTH-BANK-001336,SYNTH-BATCH-USD-2026-01-21-0005,2026-01-20T22:34:33Z,26251.56,USD,SYNTH-BANK-REF-001336,Synthetic settlement for SYNTH-BATCH-USD-2026-01-21-0005
SYNTH-BANK-001337,SYNTH-BATCH-USD-2026-01-21-0006,2026-01-20T23:52:46Z,20849.37,USD,SYNTH-BANK-REF-001337,Synthetic settlement for SYNTH-BATCH-USD-2026-01-21-0006
SYNTH-BANK-001338,SYNTH-BATCH-USD-2026-01-21-0007,2026-01-20T23:57:30Z,21866.36,USD,SYNTH-BANK-REF-001338,Synthetic settlement for SYNTH-BATCH-USD-2026-01-21-0007
SYNTH-BANK-001339,SYNTH-BATCH-USD-2026-01-21-0008,2026-01-21T00:09:01Z,18898.17,USD,SYNTH-BANK-REF-001339,Synthetic settlement for SYNTH-BATCH-USD-2026-01-21-0008
SYNTH-BANK-001340,SYNTH-BATCH-USD-2026-01-21-0009,2026-01-20T23:34:43Z,24861.44,USD,SYNTH-BANK-REF-001340,Synthetic settlement for SYNTH-BATCH-USD-2026-01-21-0009
SYNTH-BANK-001341,SYNTH-BATCH-USD-2026-01-21-0010,2026-01-20T23:36:54Z,20350.61,USD,SYNTH-BANK-REF-001341,Synthetic settlement for SYNTH-BATCH-USD-2026-01-21-0010
SYNTH-BANK-001342,SYNTH-BATCH-USD-2026-01-21-0011,2026-01-20T23:10:10Z,29391.96,USD,SYNTH-BANK-REF-001342,Synthetic settlement for SYNTH-BATCH-USD-2026-01-21-0011
SYNTH-BANK-001343,SYNTH-BATCH-USD-2026-01-21-0012,2026-01-20T23:43:46Z,17662.54,USD,SYNTH-BANK-REF-001343,Synthetic settlement for SYNTH-BATCH-USD-2026-01-21-0012
SYNTH-BANK-001344,SYNTH-BATCH-USD-2026-01-22-0000,2026-01-21T23:18:31Z,22716.02,USD,SYNTH-BANK-REF-001344,Synthetic settlement for SYNTH-BATCH-USD-2026-01-22-0000
SYNTH-BANK-001345,SYNTH-BATCH-USD-2026-01-22-0001,2026-01-21T23:33:54Z,31746.78,USD,SYNTH-BANK-REF-001345,Synthetic settlement for SYNTH-BATCH-USD-2026-01-22-0001
SYNTH-BANK-001346,SYNTH-BATCH-USD-2026-01-22-0002,2026-01-21T23:09:12Z,20576.67,USD,SYNTH-BANK-REF-001346,Synthetic settlement for SYNTH-BATCH-USD-2026-01-22-0002
SYNTH-BANK-001347,SYNTH-BATCH-USD-2026-01-22-0003,2026-01-21T22:40:52Z,23752.60,USD,SYNTH-BANK-REF-001347,Synthetic settlement for SYNTH-BATCH-USD-2026-01-22-0003
SYNTH-BANK-001348,SYNTH-BATCH-USD-2026-01-22-0004,2026-01-21T23:39:09Z,23707.74,USD,SYNTH-BANK-REF-001348,Synthetic settlement for SYNTH-BATCH-USD-2026-01-22-0004
SYNTH-BANK-001349,SYNTH-BATCH-USD-2026-01-22-0005,2026-01-21T22:19:21Z,24993.27,USD,SYNTH-BANK-REF-001349,Synthetic settlement for SYNTH-BATCH-USD-2026-01-22-0005
SYNTH-BANK-001350,SYNTH-BATCH-USD-2026-01-22-0006,2026-01-22T00:07:00Z,27124.58,USD,SYNTH-BANK-REF-001350,Synthetic settlement for SYNTH-BATCH-USD-2026-01-22-0006
SYNTH-BANK-001351,SYNTH-BATCH-USD-2026-01-22-0007,2026-01-21T23:57:07Z,24666.58,USD,SYNTH-BANK-REF-001351,Synthetic settlement for SYNTH-BATCH-USD-2026-01-22-0007
SYNTH-BANK-001352,SYNTH-BATCH-USD-2026-01-22-0008,2026-01-21T22:01:54Z,22704.62,USD,SYNTH-BANK-REF-001352,Synthetic settlement for SYNTH-BATCH-USD-2026-01-22-0008
SYNTH-BANK-001353,SYNTH-BATCH-USD-2026-01-22-0009,2026-01-21T23:52:13Z,28642.15,USD,SYNTH-BANK-REF-001353,Synthetic settlement for SYNTH-BATCH-USD-2026-01-22-0009
SYNTH-BANK-001354,SYNTH-BATCH-USD-2026-01-22-0010,2026-01-21T22:47:05Z,24804.55,USD,SYNTH-BANK-REF-001354,Synthetic settlement for SYNTH-BATCH-USD-2026-01-22-0010
SYNTH-BANK-001355,SYNTH-BATCH-USD-2026-01-22-0011,2026-01-21T23:54:50Z,27878.06,USD,SYNTH-BANK-REF-001355,Synthetic settlement for SYNTH-BATCH-USD-2026-01-22-0011
SYNTH-BANK-001356,SYNTH-BATCH-USD-2026-01-22-0012,2026-01-21T23:07:26Z,22823.35,USD,SYNTH-BANK-REF-001356,Synthetic settlement for SYNTH-BATCH-USD-2026-01-22-0012
SYNTH-BANK-001357,SYNTH-BATCH-USD-2026-01-23-0000,2026-01-22T23:58:12Z,25255.30,USD,SYNTH-BANK-REF-001357,Synthetic settlement for SYNTH-BATCH-USD-2026-01-23-0000
SYNTH-BANK-001358,SYNTH-BATCH-USD-2026-01-23-0001,2026-01-22T23:40:47Z,27707.28,USD,SYNTH-BANK-REF-001358,Synthetic settlement for SYNTH-BATCH-USD-2026-01-23-0001
SYNTH-BANK-001359,SYNTH-BATCH-USD-2026-01-23-0002,2026-01-22T22:31:55Z,22524.51,USD,SYNTH-BANK-REF-001359,Synthetic settlement for SYNTH-BATCH-USD-2026-01-23-0002
SYNTH-BANK-001360,SYNTH-BATCH-USD-2026-01-23-0003,2026-01-22T23:52:05Z,25741.18,USD,SYNTH-BANK-REF-001360,Synthetic settlement for SYNTH-BATCH-USD-2026-01-23-0003
SYNTH-BANK-001361,SYNTH-BATCH-USD-2026-01-23-0004,2026-01-22T22:51:34Z,25041.95,USD,SYNTH-BANK-REF-001361,Synthetic settlement for SYNTH-BATCH-USD-2026-01-23-0004
SYNTH-BANK-001362,SYNTH-BATCH-USD-2026-01-23-0005,2026-01-22T23:53:08Z,26964.23,USD,SYNTH-BANK-REF-001362,Synthetic settlement for SYNTH-BATCH-USD-2026-01-23-0005
SYNTH-BANK-001363,SYNTH-BATCH-USD-2026-01-23-0006,2026-01-22T22:14:52Z,22542.98,USD,SYNTH-BANK-REF-001363,Synthetic settlement for SYNTH-BATCH-USD-2026-01-23-0006
SYNTH-BANK-001364,SYNTH-BATCH-USD-2026-01-23-0007,2026-01-22T23:57:18Z,23489.43,USD,SYNTH-BANK-REF-001364,Synthetic settlement for SYNTH-BATCH-USD-2026-01-23-0007
SYNTH-BANK-001365,SYNTH-BATCH-USD-2026-01-23-0008,2026-01-22T23:39:34Z,20108.16,USD,SYNTH-BANK-REF-001365,Synthetic settlement for SYNTH-BATCH-USD-2026-01-23-0008
SYNTH-BANK-001366,SYNTH-BATCH-USD-2026-01-23-0009,2026-01-22T23:45:13Z,22143.83,USD,SYNTH-BANK-REF-001366,Synthetic settlement for SYNTH-BATCH-USD-2026-01-23-0009
SYNTH-BANK-001367,SYNTH-BATCH-USD-2026-01-23-0010,2026-01-22T22:53:29Z,19258.27,USD,SYNTH-BANK-REF-001367,Synthetic settlement for SYNTH-BATCH-USD-2026-01-23-0010
SYNTH-BANK-001368,SYNTH-BATCH-USD-2026-01-23-0011,2026-01-22T23:48:52Z,20748.00,USD,SYNTH-BANK-REF-001368,Synthetic settlement for SYNTH-BATCH-USD-2026-01-23-0011
SYNTH-BANK-001369,SYNTH-BATCH-USD-2026-01-23-0012,2026-01-22T23:12:31Z,19739.30,USD,SYNTH-BANK-REF-001369,Synthetic settlement for SYNTH-BATCH-USD-2026-01-23-0012
SYNTH-BANK-001370,SYNTH-BATCH-USD-2026-01-24-0000,2026-01-23T23:28:38Z,29243.34,USD,SYNTH-BANK-REF-001370,Synthetic settlement for SYNTH-BATCH-USD-2026-01-24-0000
SYNTH-BANK-001371,SYNTH-BATCH-USD-2026-01-24-0001,2026-01-23T23:33:57Z,21706.55,USD,SYNTH-BANK-REF-001371,Synthetic settlement for SYNTH-BATCH-USD-2026-01-24-0001
SYNTH-BANK-001372,SYNTH-BATCH-USD-2026-01-24-0002,2026-01-23T23:56:10Z,28190.55,USD,SYNTH-BANK-REF-001372,Synthetic settlement for SYNTH-BATCH-USD-2026-01-24-0002
SYNTH-BANK-001373,SYNTH-BATCH-USD-2026-01-24-0003,2026-01-23T23:45:44Z,20089.54,USD,SYNTH-BANK-REF-001373,Synthetic settlement for SYNTH-BATCH-USD-2026-01-24-0003
SYNTH-BANK-001374,SYNTH-BATCH-USD-2026-01-24-0004,2026-01-23T23:59:58Z,27783.39,USD,SYNTH-BANK-REF-001374,Synthetic settlement for SYNTH-BATCH-USD-2026-01-24-0004
