processor_transaction_id,merchant_order_id,processor_event_type,processor_event_time,gross_amount,fee_amount,net_amount,currency,settlement_batch_id,processor_status
SYNTH-PROC-007109,SYNTH-ORDER-007109,CAPTURE,2026-01-10T14:55:50Z,402.49,11.97,390.52,USD,SYNTH-BATCH-USD-2026-01-12-0009,SETTLED
SYNTH-PROC-007110,SYNTH-ORDER-007110,CAPTURE,2026-01-11T16:15:13Z,2411.95,70.25,2341.70,EUR,SYNTH-BATCH-EUR-2026-01-13-0009,SETTLED
SYNTH-PROC-007111,SYNTH-ORDER-007111,CAPTURE,2026-01-12T18:25:03Z,392.30,11.68,380.62,GBP,SYNTH-BATCH-GBP-2026-01-14-0009,SETTLED
SYNTH-PROC-007112,SYNTH-ORDER-007112,CAPTURE,2026-01-13T20:50:13Z,1503.72,43.91,1459.81,USD,SYNTH-BATCH-USD-2026-01-15-0009,SETTLED
SYNTH-PROC-007113,SYNTH-ORDER-007113,CAPTURE,2026-01-14T23:06:21Z,1060.29,31.05,1029.24,USD,SYNTH-BATCH-USD-2026-01-16-0009,SETTLED
SYNTH-PROC-007114,SYNTH-ORDER-007114,CAPTURE,2026-01-15T01:15:41Z,1494.29,43.63,1450.66,USD,SYNTH-BATCH-USD-2026-01-17-0009,SETTLED
SYNTH-PROC-007115,SYNTH-ORDER-007115,CAPTURE,2026-01-16T03:12:07Z,1493.76,43.62,1450.14,USD,SYNTH-BATCH-USD-2026-01-18-0009,SETTLED
SYNTH-PROC-007116,SYNTH-ORDER-007116,CAPTURE,2026-01-17T05:34:23Z,284.32,8.55,275.77,USD,SYNTH-BATCH-USD-2026-01-19-0009,SETTLED
SYNTH-PROC-007117,SYNTH-ORDER-007117,CAPTURE,2026-01-18T08:11:02Z,2483.34,72.32,2411.02,USD,SYNTH-BATCH-USD-2026-01-20-0009,SETTLED
SYNTH-PROC-007118,SYNTH-ORDER-007118,CAPTURE,2026-01-19T09:52:20Z,789.22,23.19,766.03,USD,SYNTH-BATCH-USD-2026-01-21-0009,SETTLED
SYNTH-PROC-007119,SYNTH-ORDER-007119,CAPTURE,2026-01-20T12:47:07Z,755.34,22.20,733.14,USD,SYNTH-BATCH-USD-2026-01-22-0009,SETTLED
SYNTH-PROC-007120,SYNTH-ORDER-007120,CAPTURE,2026-01-21T14:22:12Z,1170.40,34.24,1136.16,EUR,SYNTH-BATCH-EUR-2026-01-23-0009,SETTLED
SYNTH-PROC-007122,SYNTH-ORDER-007122,CAPTURE,2026-01-23T18:51:33Z,468.42,13.88,454.54,USD,SYNTH-BATCH-USD-2026-01-25-0009,SETTLED
SYNTH-PROC-007123,SYNTH-ORDER-007123,CAPTURE,2026-01-24T21:29:01Z,451.58,13.40,438.18,USD,SYNTH-BATCH-USD-2026-01-26-0009,SETTLED
SYNTH-PROC-007124,SYNTH-ORDER-007124,CAPTURE,2026-01-25T23:32:54Z,1118.40,32.73,1085.67,USD,SYNTH-BATCH-USD-2026-01-27-0009,SETTLED
SYNTH-PROC-007125,SYNTH-ORDER-007125,CAPTURE,2026-01-26T02:00:42Z,2368.56,68.99,2299.57,USD,SYNTH-BATCH-USD-2026-01-28-0009,SETTLED
SYNTH-PROC-007126,SYNTH-ORDER-007126,CAPTURE,2026-01-27T04:17:41Z,816.56,23.98,792.58,USD,SYNTH-BATCH-USD-2026-01-29-0009,SETTLED
SYNTH-PROC-007127,SYNTH-ORDER-007127,CAPTURE,2026-01-28T05:36:01Z,704.53,20.73,683.80,USD,SYNTH-BATCH-USD-2026-01-30-0009,SETTLED
SYNTH-PROC-007128,SYNTH-ORDER-007128,CAPTURE,2026-01-29T07:56:17Z,1922.93,56.06,1866.87,USD,SYNTH-BATCH-USD-2026-01-31-0009,SETTLED
SYNTH-PROC-007129,SYNTH-ORDER-007129,CAPTURE,2026-01-30T10:52:47Z,798.83,23.47,775.36,USD,SYNTH-BATCH-USD-2026-02-01-0009,SETTLED
SYNTH-PROC-007130,SYNTH-ORDER-007130,CAPTURE,2026-01-31T12:55:50Z,480.29,14.23,466.06,EUR,SYNTH-BATCH-EUR-2026-02-02-0009,SETTLED
SYNTH-PROC-007131,SYNTH-ORDER-007131,CAPTURE,2026-01-01T15:20:58Z,82.57,2.69,79.88,GBP,SYNTH-BATCH-GBP-2026-01-03-0009,SETTLED
SYNTH-PROC-007132,SYNTH-ORDER-007132,CAPTURE,2026-01-02T16:58:04Z,702.03,20.66,681.37,USD,SYNTH-BATCH-USD-2026-01-04-0009,SETTLED
SYNTH-PROC-007133,SYNTH-ORDER-007133,CAPTURE,2026-01-03T19:44:06Z,2200.01,64.10,2135.91,USD,SYNTH-BATCH-USD-2026-01-05-0009,SETTLED
SYNTH-PROC-007134,SYNTH-ORDER-007134,CAPTURE,2026-01-04T21:16:39Z,2049.76,59.74,1990.02,USD,SYNTH-BATCH-USD-2026-01-06-0009,SETTLED
SYNTH-PROC-007135,SYNTH-ORDER-007135,CAPTURE,2026-01-05T23:33:45Z,1024.14,30.00,994.14,USD,SYNTH-BATCH-USD-2026-01-07-0009,SETTLED
SYNTH-PROC-007136,SYNTH-ORDER-007136,CAPTURE,2026-01-06T02:13:45Z,1030.46,30.18,1000.28,USD,SYNTH-BATCH-USD-2026-01-08-0009,SETTLED
SYNTH-PROC-007137,SYNTH-ORDER-007137,CAPTURE,2026-01-07T04:20:17Z,94.40,3.04,91.36,USD,SYNTH-BATCH-USD-2026-01-09-0009,SETTLED
SYNTH-PROC-007138,SYNTH-ORDER-007138,CAPTURE,2026-01-08T06:04:05Z,604.34,17.83,586.51,USD,SYNTH-BATCH-USD-2026-01-10-0009,SETTLED
SYNTH-PROC-007138,SYNTH-ORDER-007138,CAPTURE,2026-01-08T06:04:05Z,604.34,17.83,586.51,USD,SYNTH-BATCH-USD-2026-01-10-0009,SETTLED
SYNTH-PROC-007139,SYNTH-ORDER-007139,CAPTURE,2026-01-09T08:29:17Z,2220.44,64.69,2155.75,USD,SYNTH-BATCH-USD-2026-01-11-0009,SETTLED
SYNTH-PROC-007140,SYNTH-ORDER-007140,CAPTURE,2026-01-10T10:17:07Z,755.19,22.20,732.99,EUR,SYNTH-BATCH-EUR-2026-01-12-0009,SETTLED
SYNTH-PROC-007141,SYNTH-ORDER-007141,CAPTURE,2026-01-11T12:33:47Z,1640.00,47.86,1592.14,GBP,SYNTH-BATCH-GBP-2026-01-13-0009,SETTLED
SYNTH-PROC-007142,SYNTH-ORDER-007142,CAPTURE,2026-01-12T15:15:41Z,2487.93,72.45,2415.48,USD,SYNTH-BATCH-USD-2026-01-14-0009,SETTLED
SYNTH-PROC-007143,SYNTH-ORDER-007143,CAPTURE,2026-01-13T17:26:24Z,461.14,13.67,447.47,USD,SYNTH-BATCH-USD-2026-01-15-0009,SETTLED
SYNTH-PROC-007144,SYNTH-ORDER-007144,CAPTURE,2026-01-14T19:12:23Z,1388.46,40.57,1347.89,USD,SYNTH-BATCH-USD-2026-01-16-0009,SETTLED
SYNTH-PROC-007145,SYNTH-ORDER-007145,CAPTURE,2026-01-15T21:18:14Z,1131.30,33.11,1098.19,USD,SYNTH-BATCH-USD-2026-01-17-0009,SETTLED
SYNTH-PROC-007146,SYNTH-ORDER-007146,CAPTURE,2026-01-16T23:47:46Z,797.86,23.44,774.42,USD,SYNTH-BATCH-USD-2026-01-18-0009,SETTLED
SYNTH-PROC-007147,SYNTH-ORDER-007147,CAPTURE,2026-01-17T02:05:04Z,2494.26,72.63,2421.63,USD,SYNTH-BATCH-USD-2026-01-19-0009,SETTLED
SYNTH-PROC-007148,SYNTH-ORDER-007148,CAPTURE,2026-01-18T03:54:32Z,2445.56,71.22,2374.34,USD,SYNTH-BATCH-USD-2026-01-20-0009,SETTLED
SYNTH-PROC-007149,SYNTH-ORDER-007149,CAPTURE,2026-01-19T06:08:18Z,639.60,18.85,620.75,USD,SYNTH-BATCH-USD-2026-01-21-0009,SETTLED
SYNTH-PROC-007150,SYNTH-ORDER-007150,CAPTURE,2026-01-20T08:13:39Z,453.01,13.44,439.57,EUR,SYNTH-BATCH-EUR-2026-01-22-0009,SETTLED
SYNTH-PROC-007151,SYNTH-ORDER-007151,CAPTURE,2026-01-21T10:33:29Z,241.98,7.32,234.66,GBP,SYNTH-BATCH-GBP-2026-01-23-0009,SETTLED
SYNTH-PROC-007152,SYNTH-ORDER-007152,CAPTURE,2026-01-22T13:17:59Z,231.03,7.00,224.03,USD,SYNTH-BATCH-USD-2026-01-24-0009,SETTLED
SYNTH-PROC-007153,SYNTH-ORDER-007153,CAPTURE,2026-01-23T15:36:23Z,145.93,4.53,141.40,USD,SYNTH-BATCH-USD-2026-01-25-0009,SETTLED
SYNTH-PROC-007154,SYNTH-ORDER-007154,CAPTURE,2026-01-24T17:33:01Z,1363.12,39.83,1323.29,USD,SYNTH-BATCH-USD-2026-01-26-0009,SETTLED
SYNTH-PROC-007155,SYNTH-ORDER-007155,CAPTURE,2026-01-25T19:13:23Z,1142.53,33.43,1109.10,USD,SYNTH-BATCH-USD-2026-01-27-0009,SETTLED
SYNTH-PROC-007156,SYNTH-ORDER-007156,CAPTURE,2026-01-26T21:54:32Z,827.44,24.30,803.14,USD,SYNTH-BATCH-USD-2026-01-28-0009,SETTLED
SYNTH-PROC-007157,SYNTH-ORDER-007157,CAPTURE,2026-01-27T23:54:32Z,1837.30,53.58,1783.72,USD,SYNTH-BATCH-USD-2026-01-29-0009,SETTLED
SYNTH-PROC-007158,SYNTH-ORDER-007158,CAPTURE,2026-01-28T02:37:25Z,864.82,25.38,839.44,USD,SYNTH-BATCH-USD-2026-01-30-0009,SETTLED
SYNTH-PROC-007159,SYNTH-ORDER-007159,CAPTURE,2026-01-29T04:29:26Z,108.06,3.43,104.63,USD,SYNTH-BATCH-USD-2026-01-31-0009,SETTLED
SYNTH-PROC-007160,SYNTH-ORDER-007160,CAPTURE,2026-01-30T06:47:25Z,808.62,23.75,784.87,EUR,SYNTH-BATCH-EUR-2026-02-01-0009,SETTLED
SYNTH-PROC-007161,SYNTH-ORDER-007161,CAPTURE,2026-01-31T08:50:11Z,634.96,18.71,616.25,GBP,SYNTH-BATCH-GBP-2026-02-02-0009,SETTLED
SYNTH-PROC-007162,SYNTH-ORDER-007162,CAPTURE,2026-01-01T11:10:20Z,2054.66,59.89,1994.77,USD,SYNTH-BATCH-USD-2026-01-03-0009,SETTLED
SYNTH-PROC-007163,SYNTH-ORDER-007163,CAPTURE,2026-01-02T13:18:27Z,616.63,18.18,598.45,USD,SYNTH-BATCH-USD-2026-01-04-0009,SETTLED
SYNTH-PROC-007164,SYNTH-ORDER-007164,CAPTURE,2026-01-03T15:25:25Z,862.51,25.31,837.20,USD,SYNTH-BATCH-USD-2026-01-05-0009,SETTLED
SYNTH-PROC-007165,SYNTH-ORDER-007165,CAPTURE,2026-01-04T18:02:20Z,1906.95,55.60,1851.35,USD,SYNTH-BATCH-USD-2026-01-06-0009,SETTLED
SYNTH-PROC-007166,SYNTH-ORDER-007166,CAPTURE,2026-01-05T19:33:19Z,2474.41,72.06,2402.35,USD,SYNTH-BATCH-USD-2026-01-07-0009,SETTLED
SYNTH-PROC-007167,SYNTH-ORDER-007167,CAPTURE,2026-01-06T21:37:54Z,481.95,14.28,467.67,USD,SYNTH-BATCH-USD-2026-01-08-0009,SETTLED
SYNTH-PROC-007168,SYNTH-ORDER-007168,CAPTURE,2026-01-08T00:00:41Z,2448.22,71.30,2376.92,USD,SYNTH-BATCH-USD-2026-01-09-0009,SETTLED
SYNTH-PROC-007169,SYNTH-ORDER-007169,CAPTURE,2026-01-08T02:50:31Z,1211.15,35.42,1175.73,USD,SYNTH-BATCH-USD-2026-01-10-0009,SETTLED
SYNTH-PROC-007170,SYNTH-ORDER-007170,CAPTURE,2026-01-09T04:34:29Z,1005.58,29.46,976.12,EUR,SYNTH-BATCH-EUR-2026-01-11-0009,SETTLED
SYNTH-PROC-007171,SYNTH-ORDER-007171,CAPTURE,2026-01-10T07:00:48Z,2118.62,61.74,2056.88,GBP,SYNTH-BATCH-GBP-2026-01-12-0009,SETTLED
SYNTH-PROC-007172,SYNTH-ORDER-007172,CAPTURE,2026-01-11T08:56:00Z,32.29,1.24,31.05,USD,SYNTH-BATCH-USD-2026-01-13-0009,SETTLED
SYNTH-PROC-007173,SYNTH-ORDER-007173,CAPTURE,2026-01-12T11:34:02Z,356.70,10.64,346.06,USD,SYNTH-BATCH-USD-2026-01-14-0009,SETTLED
SYNTH-PROC-007174,SYNTH-ORDER-007174,CAPTURE,2026-01-13T13:16:39Z,1308.91,38.26,1270.65,USD,SYNTH-BATCH-USD-2026-01-15-0009,SETTLED
SYNTH-PROC-007175,SYNTH-ORDER-007175,CAPTURE,2026-01-14T16:05:42Z,2283.16,66.51,2216.65,USD,SYNTH-BATCH-USD-2026-01-16-0009,SETTLED
SYNTH-PROC-007176,SYNTH-ORDER-007176,CAPTURE,2026-01-15T17:23:23Z,1596.83,46.61,1550.22,USD,SYNTH-BATCH-USD-2026-01-17-0009,SETTLED
SYNTH-PROC-007177,SYNTH-ORDER-007177,CAPTURE,2026-01-16T20:20:34Z,948.38,27.80,920.58,USD,SYNTH-BATCH-USD-2026-01-18-0009,SETTLED
SYNTH-PROC-007178,SYNTH-ORDER-007178,CAPTURE,2026-01-17T22:36:56Z,1359.99,39.74,1320.25,USD,SYNTH-BATCH-USD-2026-01-19-0009,SETTLED
SYNTH-PROC-007179,SYNTH-ORDER-007179,CAPTURE,2026-01-18T00:51:39Z,289.40,8.69,280.71,USD,SYNTH-BATCH-USD-2026-01-20-0009,SETTLED
SYNTH-PROC-007180,SYNTH-ORDER-007180,CAPTURE,2026-01-19T02:53:08Z,1606.57,46.89,1559.68,EUR,SYNTH-BATCH-EUR-2026-01-21-0009,SETTLED
SYNTH-PROC-007181,SYNTH-ORDER-007181,CAPTURE,2026-01-20T05:15:22Z,1653.04,48.24,1604.80,GBP,SYNTH-BATCH-GBP-2026-01-22-0009,SETTLED
SYNTH-PROC-007182,SYNTH-ORDER-007182,CAPTURE,2026-01-21T06:55:24Z,1337.71,39.09,1298.62,USD,SYNTH-BATCH-USD-2026-01-23-0009,SETTLED
SYNTH-PROC-007183,SYNTH-ORDER-007183,CAPTURE,2026-01-22T09:31:24Z,310.59,9.31,301.28,USD,SYNTH-BATCH-USD-2026-01-24-0009,SETTLED
SYNTH-PROC-007184,SYNTH-ORDER-007184,CAPTURE,2026-01-23T11:09:27Z,1437.53,41.99,1395.54,USD,SYNTH-BATCH-USD-2026-01-25-0009,SETTLED
SYNTH-PROC-007185,SYNTH-ORDER-007185,CAPTURE,2026-01-24T14:08:08Z,73.96,2.44,71.52,USD,SYNTH-BATCH-USD-2026-01-26-0009,SETTLED
SYNTH-PROC-007186,SYNTH-ORDER-007186,CAPTURE,2026-01-25T16:16:05Z,1856.59,54.14,1802.45,USD,SYNTH-BATCH-USD-2026-01-27-0009,SETTLED
SYNTH-PROC-007187,SYNTH-ORDER-007187,CAPTURE,2026-01-26T18:11:54Z,192.81,5.89,186.92,USD,SYNTH-BATCH-USD-2026-01-28-0009,SETTLED
SYNTH-PROC-007188,SYNTH-ORDER-007188,CAPTURE,2026-01-27T20:33:04Z,1793.37,52.31,1741.06,USD,SYNTH-BATCH-USD-2026-01-29-0009,SETTLED
SYNTH-PROC-007189,SYNTH-ORDER-007189,CAPTURE,2026-01-28T22:05:51Z,105.27,3.35,101.92,USD,SYNTH-BATCH-USD-2026-01-30-0009,SETTLED
SYNTH-PROC-007190,SYNTH-ORDER-007190,CAPTURE,2026-01-29T00:51:41Z,1871.49,54.57,1816.92,EUR,SYNTH-BATCH-EUR-2026-01-31-0009,SETTLED
SYNTH-PROC-007191,SYNTH-ORDER-007191,CAPTURE,2026-01-30T02:29:17Z,2124.46,61.91,2062.55,GBP,SYNTH-BATCH-GBP-2026-02-01-0009,SETTLED
SYNTH-PROC-007192,SYNTH-ORDER-007192,CAPTURE,2026-01-31T05:06:12Z,433.40,12.87,420.53,USD,SYNTH-BATCH-USD-2026-02-02-0009,SETTLED
SYNTH-PROC-007193,SYNTH-ORDER-007193,CAPTURE,2026-01-01T07:31:49Z,1022.02,29.94,992.08,USD,SYNTH-BATCH-USD-2026-01-03-0009,SETTLED
SYNTH-PROC-007194,SYNTH-ORDER-007194,CAPTURE,2026-01-02T09:27:14Z,697.52,20.53,676.99,USD,SYNTH-BATCH-USD-2026-01-04-0009,SETTLED
SYNTH-PROC-007195,SYNTH-ORDER-007195,CAPTURE,2026-01-03T11:39:18Z,1655.08,48.30,1606.78,USD,SYNTH-BATCH-USD-2026-01-05-0009,SETTLED
SYNTH-PROC-007196,SYNTH-ORDER-007196,CAPTURE,2026-01-04T14:07:13Z,188.13,5.76,182.37,USD,SYNTH-BATCH-USD-2026-01-06-0009,SETTLED
SYNTH-PROC-007197,SYNTH-ORDER-007197,CAPTURE,2026-01-05T15:38:43Z,2198.13,64.05,2134.08,USD,SYNTH-BATCH-USD-2026-01-07-0009,SETTLED
SYNTH-PROC-007198,SYNTH-ORDER-007198,CAPTURE,2026-01-06T18:00:43Z,1323.43,38.68,1284.75,USD,SYNTH-BATCH-USD-2026-01-08-0009,SETTLED
SYNTH-PROC-007199,SYNTH-ORDER-007199,CAPTURE,2026-01-07T20:41:01Z,1879.48,54.80,1824.68,USD,SYNTH-BATCH-USD-2026-01-09-0009,SETTLED
SYNTH-PROC-007200,SYNTH-ORDER-007200,CAPTURE,2026-01-08T22:55:15Z,2183.17,63.61,2119.56,EUR,SYNTH-BATCH-EUR-2026-01-10-0009,SETTLED
SYNTH-PROC-007201,SYNTH-ORDER-007201,CAPTURE,2026-01-09T00:42:28Z,1642.71,47.94,1594.77,GBP,SYNTH-BATCH-GBP-2026-01-11-0009,SETTLED
SYNTH-PROC-007202,SYNTH-ORDER-007202,CAPTURE,2026-01-10T02:49:08Z,1523.97,44.50,1479.47,USD,SYNTH-BATCH-USD-2026-01-12-0009,SETTLED
SYNTH-PROC-007203,SYNTH-ORDER-007203,CAPTURE,2026-01-11T05:31:03Z,372.24,11.09,361.15,USD,SYNTH-BATCH-USD-2026-01-13-0009,SETTLED
SYNTH-PROC-007204,SYNTH-ORDER-007204,CAPTURE,2026-01-12T07:34:56Z,1410.04,41.19,1368.85,USD,SYNTH-BATCH-USD-2026-01-14-0009,SETTLED
SYNTH-PROC-007205,SYNTH-ORDER-007205,CAPTURE,2026-01-13T09:39:38Z,176.83,5.43,171.40,USD,SYNTH-BATCH-USD-2026-01-15-0009,SETTLED
SYNTH-PROC-007206,SYNTH-ORDER-007206,CAPTURE,2026-01-14T12:00:38Z,138.70,4.32,134.38,USD,SYNTH-BATCH-USD-2026-01-16-0009,SETTLED
SYNTH-PROC-007207,SYNTH-ORDER-007207,CAPTURE,2026-01-15T14:21:55Z,2196.21,63.99,2132.22,USD,SYNTH-BATCH-DUPLICATE-007207,SETTLED
SYNTH-PROC-007208,SYNTH-ORDER-007208,CAPTURE,2026-01-16T15:52:55Z,1536.54,44.86,1491.68,USD,SYNTH-BATCH-USD-2026-01-18-0009,SETTLED
SYNTH-PROC-007209,SYNTH-ORDER-007209,CAPTURE,2026-01-17T18:08:46Z,788.05,23.15,764.90,USD,SYNTH-BATCH-USD-2026-01-19-0009,SETTLED
SYNTH-PROC-007210,SYNTH-ORDER-007210,CAPTURE,2026-01-18T20:39:16Z,1855.49,54.11,1801.38,EUR,SYNTH-BATCH-EUR-2026-01-20-0009,SETTLED
SYNTH-PROC-007211,SYNTH-ORDER-007211,CAPTURE,2026-01-19T23:14:20Z,579.50,17.11,562.39,GBP,SYNTH-BATCH-GBP-2026-01-21-0009,SETTLED
SYNTH-PROC-007212,SYNTH-ORDER-007212,CAPTURE,2026-01-20T00:56:05Z,1081.77,31.67,1050.10,USD,SYNTH-BATCH-USD-2026-01-22-0009,SETTLED
SYNTH-PROC-007213,SYNTH-ORDER-007213,CAPTURE,2026-01-21T03:19:45Z,553.76,16.36,537.40,USD,SYNTH-BATCH-USD-2026-01-23-0009,SETTLED
SYNTH-PROC-007214,SYNTH-ORDER-007214,CAPTURE,2026-01-22T05:06:08Z,2089.74,60.90,2028.84,USD,SYNTH-BATCH-USD-2026-01-24-0009,SETTLED
SYNTH-PROC-007215,SYNTH-ORDER-007215,CAPTURE,2026-01-23T07:17:26Z,957.78,28.08,929.70,USD,SYNTH-BATCH-USD-2026-01-25-0009,SETTLED
SYNTH-PROC-007216,SYNTH-ORDER-007216,CAPTURE,2026-01-24T09:33:52Z,1095.97,32.08,1063.89,USD,SYNTH-BATCH-USD-2026-01-26-0009,SETTLED
SYNTH-PROC-007217,SYNTH-ORDER-007217,CAPTURE,2026-01-25T11:52:36Z,2198.65,64.06,2134.59,USD,SYNTH-BATCH-USD-2026-01-27-0009,SETTLED
SYNTH-PROC-007218,SYNTH-ORDER-007218,CAPTURE,2026-01-26T13:48:31Z,1110.72,32.51,1078.21,USD,SYNTH-BATCH-USD-2026-01-28-0009,SETTLED
SYNTH-PROC-007219,SYNTH-ORDER-007219,CAPTURE,2026-01-27T16:52:05Z,807.13,23.71,783.42,USD,SYNTH-BATCH-USD-2026-01-29-0009,SETTLED
SYNTH-PROC-007220,SYNTH-ORDER-007220,CAPTURE,2026-01-28T18:30:39Z,198.28,6.05,192.23,EUR,SYNTH-BATCH-EUR-2026-01-30-0009,SETTLED
SYNTH-PROC-007221,SYNTH-ORDER-007221,CAPTURE,2026-01-29T21:17:45Z,351.46,10.49,340.97,GBP,SYNTH-BATCH-GBP-2026-01-31-0009,SETTLED
SYNTH-PROC-007222,SYNTH-ORDER-007222,CAPTURE,2026-01-30T23:09:48Z,498.94,14.77,484.17,USD,SYNTH-BATCH-USD-2026-02-01-0009,SETTLED
SYNTH-PROC-007223,SYNTH-ORDER-007223,CAPTURE,2026-01-31T01:23:39Z,851.60,25.00,826.60,USD,SYNTH-BATCH-USD-2026-02-02-0009,SETTLED
SYNTH-PROC-007224,SYNTH-ORDER-007224,CAPTURE,2026-01-01T03:00:26Z,744.49,21.89,722.60,USD,SYNTH-BATCH-USD-2026-01-03-0009,SETTLED
SYNTH-PROC-007225,SYNTH-ORDER-007225,CAPTURE,2026-01-02T05:34:24Z,2302.45,67.07,2235.38,USD,SYNTH-BATCH-USD-2026-01-04-0009,SETTLED
SYNTH-PROC-007226,SYNTH-ORDER-007226,CAPTURE,2026-01-03T07:35:56Z,843.74,24.77,818.97,USD,SYNTH-BATCH-USD-2026-01-05-0009,SETTLED
SYNTH-PROC-007227,SYNTH-ORDER-007227,CAPTURE,2026-01-04T10:19:35Z,1030.01,30.17,999.84,USD,SYNTH-BATCH-USD-2026-01-06-0009,SETTLED
SYNTH-PROC-007228,SYNTH-ORDER-007228,CAPTURE,2026-01-05T12:23:23Z,1630.69,47.59,1583.10,USD,SYNTH-BATCH-DUPLICATE-007228,SETTLED
SYNTH-PROC-007229,SYNTH-ORDER-007229,CAPTURE,2026-01-06T14:31:22Z,696.67,20.50,676.17,USD,SYNTH-BATCH-USD-2026-01-08-0009,SETTLED
SYNTH-PROC-007230,SYNTH-ORDER-007230,CAPTURE,2026-01-07T16:49:50Z,2392.97,69.70,2323.27,EUR,SYNTH-BATCH-EUR-2026-01-09-0009,SETTLED
SYNTH-PROC-007231,SYNTH-ORDER-007231,CAPTURE,2026-01-08T19:00:10Z,2087.87,60.85,2027.02,GBP,SYNTH-BATCH-GBP-2026-01-10-0009,SETTLED
SYNTH-PROC-007232,SYNTH-ORDER-007232,CAPTURE,2026-01-09T20:48:38Z,2162.56,63.01,2099.55,USD,SYNTH-BATCH-USD-2026-01-11-0009,SETTLED
SYNTH-PROC-007233,SYNTH-ORDER-007233,CAPTURE,2026-01-10T23:34:56Z,947.60,27.78,919.82,USD,SYNTH-BATCH-USD-2026-01-12-0009,SETTLED
SYNTH-PROC-007234,SYNTH-ORDER-007234,CAPTURE,2026-01-11T00:59:34Z,1249.38,36.53,1212.85,USD,SYNTH-BATCH-USD-2026-01-13-0009,SETTLED
SYNTH-PROC-007235,SYNTH-ORDER-007235,CAPTURE,2026-01-12T03:41:44Z,2436.06,70.95,2365.11,USD,SYNTH-BATCH-USD-2026-01-14-0009,SETTLED
SYNTH-PROC-007236,SYNTH-ORDER-007236,CAPTURE,2026-01-13T06:00:20Z,2245.70,65.43,2180.27,USD,SYNTH-BATCH-USD-2026-01-15-0009,SETTLED
SYNTH-PROC-007237,SYNTH-ORDER-007237,CAPTURE,2026-01-14T08:01:47Z,2009.03,58.56,1950.47,USD,SYNTH-BATCH-USD-2026-01-16-0009,SETTLED
SYNTH-PROC-007238,SYNTH-ORDER-007238,CAPTURE,2026-01-15T10:34:48Z,1417.29,41.40,1375.89,USD,SYNTH-BATCH-USD-2026-01-17-0009,SETTLED
SYNTH-PROC-007239,SYNTH-ORDER-007239,CAPTURE,2026-01-16T12:47:57Z,2224.28,64.80,2159.48,USD,SYNTH-BATCH-USD-2026-01-18-0009,SETTLED
SYNTH-PROC-007240,SYNTH-ORDER-007240,CAPTURE,2026-01-17T14:27:59Z,1220.64,35.70,1184.94,EUR,SYNTH-BATCH-EUR-2026-01-19-0009,SETTLED
SYNTH-PROC-007241,SYNTH-ORDER-007241,CAPTURE,2026-01-18T16:37:09Z,1808.17,52.74,1755.43,GBP,SYNTH-BATCH-GBP-2026-01-20-0009,SETTLED
SYNTH-PROC-007242,SYNTH-ORDER-007242,CAPTURE,2026-01-19T18:33:43Z,790.18,23.22,766.96,USD,SYNTH-BATCH-USD-2026-01-21-0009,SETTLED
SYNTH-PROC-007243,SYNTH-ORDER-007243,CAPTURE,2026-01-20T21:26:24Z,666.77,19.64,647.13,USD,SYNTH-BATCH-USD-2026-01-22-0009,SETTLED
SYNTH-PROC-007244,SYNTH-ORDER-007244,CAPTURE,2026-01-21T23:45:13Z,2468.40,71.88,2396.52,USD,SYNTH-BATCH-USD-2026-01-23-0009,SETTLED
SYNTH-PROC-007245,SYNTH-ORDER-007245,CAPTURE,2026-01-22T01:59:10Z,1055.86,30.92,1024.94,USD,SYNTH-BATCH-USD-2026-01-24-0009,SETTLED
SYNTH-PROC-007246,SYNTH-ORDER-007246,CAPTURE,2026-01-23T03:39:56Z,1658.69,48.40,1610.29,USD,SYNTH-BATCH-USD-2026-01-25-0009,SETTLED
SYNTH-PROC-007247,SYNTH-ORDER-007247,CAPTURE,2026-01-24T05:40:31Z,1414.86,41.33,1373.53,USD,SYNTH-BATCH-USD-2026-01-26-0009,SETTLED
SYNTH-PROC-007248,SYNTH-ORDER-007248,CAPTURE,2026-01-25T08:21:07Z,1822.41,53.15,1769.26,USD,SYNTH-BATCH-USD-2026-01-27-0009,SETTLED
SYNTH-PROC-007249,SYNTH-ORDER-007249,CAPTURE,2026-01-26T10:31:49Z,1564.34,45.67,1518.67,USD,SYNTH-BATCH-USD-2026-01-28-0009,SETTLED
SYNTH-PROC-007250,SYNTH-ORDER-007250,CAPTURE,2026-01-27T12:43:22Z,644.30,18.98,625.32,EUR,SYNTH-BATCH-EUR-2026-01-29-0009,SETTLED
SYNTH-PROC-007251,SYNTH-ORDER-007251,CAPTURE,2026-01-28T14:44:24Z,2008.96,58.56,1950.40,GBP,SYNTH-BATCH-GBP-2026-01-30-0009,SETTLED
SYNTH-PROC-007252,SYNTH-ORDER-007252,CAPTURE,2026-01-29T17:02:34Z,1783.55,52.02,1731.53,USD,SYNTH-BATCH-USD-2026-01-31-0009,SETTLED
SYNTH-PROC-007253,SYNTH-ORDER-007253,CAPTURE,2026-01-30T19:29:21Z,2159.44,62.92,2096.52,USD,SYNTH-BATCH-USD-2026-02-01-0009,SETTLED
